Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
43783966,De ontembare,Guillermo Arriaga,"Arriaga, Guillermo",,"=""9025450962""","=""9789025450960""",4,4.42,Uitgeverij Atlas Contact,ebook,678,2019,2016,2019/08/11,2019/08/11,,,read,,,,1,0
168668,Catch-22,Joseph Heller,"Heller, Joseph",,"=""0684833395""","=""9780684833392""",4,3.99,Simon & Schuster ,Paperback,453,2004,1961,2019/07/24,2019/07/25,,,read,,,,1,0
6437061,"The Hundred Thousand Kingdoms (Inheritance, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""0316043915""","=""9780316043915""",4,3.90,Hachette Book Group Orbit,Paperback,427,2010,2010,2019/06/19,2019/06/19,,,read,,,,1,0
14497,"Neverwhere (London Below, #1)",Neil Gaiman,"Gaiman, Neil",,"=""0060557818""","=""9780060557812""",2,4.17,William Morrow Paperbacks,Paperback,370,2003,1996,,2019/05/25,,,read,,,,2,0
11487773,Postkantoor,Charles Bukowski,"Bukowski, Charles",Susan Janssen,"=""9023417429""","=""9789023417422""",2,3.93,De Bezige Bij,Paperback,207,2005,1971,2019/05/21,2019/05/25,,,read,,,,1,0
26228034,"The Obelisk Gate (The Broken Earth, #2)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",4,4.30,Orbit,Paperback,410,2016,2016,2019/05/12,2019/05/12,,,read,,,,1,0
19161852,"The Fifth Season (The Broken Earth, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",4,4.30,Orbit,Paperback,468,2015,2015,2019/05/02,2019/05/02,,,read,,,,1,0
10482463,Het boek der illusies,Paul Auster,"Auster, Paul",Mea Flothuis,"=""9029500441""","=""9789029500449""",3,3.90,De Arbeiderspers,Paperback,278,2002,2002,2019/04/17,2019/04/18,,,read,,,,1,0
16138341,Alles wat er was,Hanna Bervoets,"Bervoets, Hanna",,"=""9025440371""","=""9789025440374""",2,3.47,Contact Atlas,Paperback,284,2013,2013,2019/04/04,2019/04/04,,,read,,,,1,0
34051011,Pachinko,Min Jin Lee,"Lee, Min Jin",,"=""""","=""""",4,4.34,Grand Central Publishing,Kindle Edition,496,2017,2017,2019/04/02,2019/04/02,,,read,,,,1,0
22247025,Robopocalyps,Daniel H. Wilson,"Wilson, Daniel H.",Esther Ottens,"=""902145484X""","=""9789021454849""",4,3.70,Q,Paperback,381,2014,2011,2019/03/26,2019/03/26,,,read,,,,1,0
12959045,My Friend Dahmer: A Graphic Novel,Derf Backderf,"Backderf, Derf",,"=""1419702173""","=""9781419702174""",3,3.92,Abrams Books,Paperback,224,2012,2012,2019/03/14,2019/03/14,,,read,,,,1,0
41141115,Het boek Joan (Dutch Edition),Lidia Yuknavitch,"Yuknavitch, Lidia","Thijs van Nimwegen, Anne Roetman","=""9048841925""","=""9789048841929""",1,3.01,Lebowski,Kindle Edition,256,2018,2017,2018/12/22,2018/12/23,,,read,,,,1,0
40677078,Liefde in de Kaukasus,Alisa Ganieva,"Ganieva, Alisa","Annelies den Hertogh, Els de Roon Hertoge","=""9028427376""","=""9789028427372""",3,3.61,Wereldbibliotheek,Paperback,224,2018,2015,2019/02/18,2019/02/19,,,read,,,,1,0
40046455,Toekomstig huis van de levende god,Louise Erdrich,"Erdrich, Louise","Arjaan van Nimwegen, Thijs van Nimwegen","=""940310340X""","=""9789403103402""",3,3.60,De Bezige Bij,Paperback,304,2018,2017,2019/02/14,2019/02/15,,,read,,,,1,0
32335414,En ik herinner me Titus Broederland,Auke Hulst,"Hulst, Auke",,"=""9026333471""","=""9789026333477""",4,3.74,Ambo|Anthos,Paperback,272,2016,2016,2019/02/03,2019/02/03,,,read,,,,1,0
38224976,Gebrek is een groot woord,Nina Polak,"Polak, Nina",,"=""9044629867""","=""9789044629866""",4,3.54,Prometheus,Paperback,240,2018,2018,2019/01/12,2019/01/12,,,read,,,,1,0
36678039,"Een Idea verschijnt (De moord op Commendatore, #1)",Haruki Murakami,"Murakami, Haruki","Elbrich Fennema, Luk Van Haute","=""9025451349""","=""9789025451349""",2,4.06,Atlas Contact,Hardcover,507,2017,2017,2019/01/06,2019/01/07,,,read,,,,1,0
89717,The Haunting of Hill House,Shirley Jackson,"Jackson, Shirley",,"=""0143039989""","=""9780143039983""",3,3.82,Penguin Classics,Paperback,182,2006,1959,2019/01/10,2019/01/10,,,read,,,,1,0
36236124,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393355942""","=""9780393355949""",4,4.18,W. W. Norton & Company,Paperback,224,2018,1996,,2019/01/09,,,read,,,,1,0
35610470,Het monster van Essex,Sarah Perry,"Perry, Sarah","Natasha Gerson, Roland Fagel","=""9044634119""","=""9789044634112""",3,3.53,Prometheus,Paperback,414,2017,2016,2019/01/02,2019/01/02,,,read,,,,1,0
9791168,De speler,Fyodor Dostoevsky,"Dostoevsky, Fyodor","F.M. Dostojewski, Hans Leerink","=""9041707379""","=""9789041707376""",2,3.91,Rainbow Pockets,Paperback,206,2008,1866,2018/11/28,2018/11/28,,,read,,,,1,0
15783514,The Ocean at the End of the Lane,Neil Gaiman,"Gaiman, Neil",,"=""0062255657""","=""9780062255655""",5,4.02,William Morrow Books,Hardcover,181,2013,2013,2018/12/11,2018/12/12,,,read,,,,1,0
31451186,"Borne (Borne, #1)",Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374115249""","=""9780374115241""",4,3.93,"MCD / Farrar, Straus and Giroux ",Hardcover,323,2017,2017,2018/12/28,2018/12/28,,,read,,,,1,0
10357575,"1Q84 (1Q84, #1-3)",Haruki Murakami,"Murakami, Haruki","Jay Rubin, Philip Gabriel","=""0307593312""","=""9780307593313""",3,3.95,Knopf,Hardcover,944,2011,2009,2018/05/27,2018/05/27,,,read,,,,1,0
25546167,"Descender, Vol. 1: Tin Stars",Jeff Lemire,"Lemire, Jeff","Dustin Nguyen, Steve Wands","=""1632154269""","=""9781632154262""",4,4.08,Image Comics,Paperback,160,2015,2015,2018/11/06,2018/11/06,,,read,,,,1,0
40770882,Het meisje dat de maan dronk,Kelly Barnhill,"Barnhill, Kelly",H.C. Kaspersma,"=""9025874886""","=""9789025874889""",0,4.12,Leopold,ebook,269,2018,2016,,2018/08/25,,,read,,,,1,0
10332402,The Necrophiliac,Gabrielle Wittkop,"Wittkop, Gabrielle",Don Bapst,"=""1550229435""","=""9781550229431""",4,3.80,ECW Press,Paperback,92,2011,1972,,2014/04/06,,,read,,,,1,0
254108,"Geheimen van het Wilde Woud  (De brief voor de koning, #2)",Tonke Dragt,"Dragt, Tonke",,"=""9025832539""","=""9789025832537""",4,4.22,Uitgeverij Leopold,Paperback,469,,1965,,2018/10/13,,,read,,,,1,0
3491640,Moxyland,Lauren Beukes,"Beukes, Lauren",,"=""1770095675""","=""9781770095670""",3,3.58,Jacana Media ,Paperback,367,2008,2008,2018/10/13,2018/10/13,,,read,,,,1,0
18423,The Left Hand of Darkness,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",3,4.10,Ace,Paperback,304,2000,1969,2018/09/07,2018/09/10,,,read,,,,1,0
26836578,Stranders,Iris Stobbelaar,"Stobbelaar, Iris",,"=""9021675102""","=""9789021675107""",0,4.12,Ploegsma,Hardcover,445,2015,2015,,2018/08/25,,,read,,,,1,0
40121454,Een indiaan als jij en ik,Erna Sassen,"Sassen, Erna",Martijn van der Linden,"=""9025873952""","=""9789025873950""",0,3.94,Leopold,Hardcover,123,2018,,,2018/08/25,,,read,,,,1,0
228296,"Rosemary's Baby (Rosemary's Baby, #1)",Ira Levin,"Levin, Ira",,"=""0451194004""","=""9780451194008""",3,4.04,Signet,Hardcover,308,1997,1967,2018/07/27,2018/07/27,,,read,,,,1,0
11772932,De gespleten burggraaf,Italo Calvino,"Calvino, Italo",Henny Vlot,"=""904501601X""","=""9789045016016""",5,3.82,Atlas,Paperback,114,2009,1952,2018/07/15,2018/07/15,,,read,,,,1,0
636223,Ice,Anna Kavan,"Kavan, Anna",,"=""0720612683""","=""9780720612684""",4,3.66,Peter Owen Publishers,Paperback,158,2016,1967,2018/07/14,2018/07/14,,,read,,,,1,0
29579,"Foundation (Foundation, #1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803719""","=""9780553803716""",3,4.17,Bantam,Hardcover,244,2004,1951,2018/07/03,2018/07/04,,,read,,,,1,0
28676982,Planet Paradroid,P.J. Pancras,"Pancras, P.J.",P.J. Pancras,"=""""","=""""",3,3.75,DIT uitgevers,Paperback,618,2015,2015,2018/07/07,2018/07/07,,,read,,,,1,0
135479,Cat's Cradle,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""""","=""""",4,4.15,Penguin,Paperback,306,1999,1963,2018/07/03,2018/07/04,,,read,,,,1,0
16131077,The Shining Girls,Lauren Beukes,"Beukes, Lauren",,"=""0316216852""","=""9780316216852""",3,3.55,Mulholland Books,Hardcover,368,2013,2013,2018/06/13,2018/06/13,,,read,,,,1,0
25598541,Gebroken monsters,Lauren Beukes,"Beukes, Lauren",Dennis Keesmaat,"=""9023490940""","=""9789023490944""",3,3.59,Cargo,Paperback,479,2015,2014,2018/06/07,2018/06/07,,,read,,,,1,0
38332742,De Macht,Naomi Alderman,"Alderman, Naomi","Astrid Huisman, Roos van de Wardt","=""902545187X""","=""9789025451875""",4,3.76,Atlas Contact,Kindle Edition,359,2017,2016,2018/05/29,2018/05/29,,,read,,,,1,0
10872083,Oorlog met de salamanders,Karel Čapek,"Čapek, Karel",Irma Pieper,"=""9028423915""","=""9789028423916""",4,4.17,Wereldbibliotheek,Paperback,286,2011,1936,2018/05/02,2018/05/02,,,read,,,,1,0
7646712,De stad van de wilde goden,Isabel Allende,"Allende, Isabel",Rikkie Degenaar,"=""9028419640""","=""9789028419643""",2,3.74,Wereldbibliotheek,Paperback,285,2002,2002,2018/04/24,2018/04/24,,,read,,,,1,0
35441603,Koorts,Deon Meyer,"Meyer, Deon","Karina van Santen, Martine Vosmaer","=""9044975889""","=""9789044975888""",4,4.29,A.W. Bruna,ebook,480,2017,2016,2018/04/24,2018/04/24,,,read,,,,1,0
22907414,Rampokan Jawa & Selebes,Peter van Dongen,"Dongen, Peter van","Bernie M. Lim, Egbert Wits","=""6020307700""","=""9786020307701""",3,3.58,Gramedia Pustaka Utama,Paperback,161,2014,2013,2018/03/10,2018/03/10,,,read,,,,1,0
9801585,Scherven,Erik de Graaf,"Graaf, Erik de",,"=""9054922818""","=""9789054922810""",0,3.38,Oog & Blik,Hardcover,264,2010,2010,2018/03/10,2018/03/10,,,read,,,,1,0
34091162,De ondergrondse spoorweg,Colson Whitehead,"Whitehead, Colson","Harm Damsma, Niek Miedema","=""9025449123""","=""9789025449124""",0,4.06,Atlas Contact,Paperback,347,2017,2016,2018/02/20,2018/02/20,,,read,,,,1,0
52397,"Parable of the Sower (Earthseed, #1)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446675504""","=""9780446675505""",4,4.21,Grand Central Publishing,Paperback,345,2000,1993,2018/02/01,2018/02/01,,,read,,,,1,0
1606647,Kraut,Peter Pontiac,"Pontiac, Peter",,"=""9057590085""","=""""",4,3.85,"Podium, Amsterdam",paperback,,2005,2005,2018/02/15,2018/02/15,,,read,,,,1,0
106981,The Punisher: Born,Garth Ennis,"Ennis, Garth",Darick Robertson,"=""0785110259""","=""9780785110255""",0,4.19,Marvel Enterprises,Paperback,112,2007,2016,,2018/02/08,,,read,,,,1,0
20518872,"The Three-Body Problem (Remembrance of Earth's Past, #1)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""""","=""""",2,4.08,Tor Books,Hardcover,472,2014,2006,2016/03/29,2016/04/05,,,read,,,,1,0
12331767,High-Rise,J.G. Ballard,"Ballard, J.G.",,"=""0871404028""","=""9780871404022""",4,3.61,Liveright,Paperback,208,2012,1975,2017/10/19,2017/10/19,,,read,,,,1,0
7184908,Onzichtbaar,Paul Auster,"Auster, Paul",,"=""9029571624""","=""9789029571623""",4,3.74,Uitgeverij De Arbeiderspers,Hardcover,238,2009,2009,2018/02/07,2018/02/07,,,read,,,,1,0
15729980,Wij waren hier,Karen Thompson Walker,"Walker, Karen Thompson",Tineke Funhoff,"=""9021805901""","=""9789021805900""",3,3.66,Luitingh - Sijthoff,Paperback,254,2012,2012,2018/01/26,2018/01/26,,,read,,,,1,0
25782268,Notities uit de jungle,Hanya Yanagihara,"Yanagihara, Hanya","Inger Limburg, Lucie van Rooijen","=""9046817555""","=""9789046817551""",4,3.73,Nieuw Amsterdam,Paperback,416,2015,2013,2018/01/25,2018/01/25,,,read,,,,1,0
35518539,We hebben altijd in het kasteel gewoond,Shirley Jackson,"Jackson, Shirley",Rob van Moppes,"=""9020415395""","=""9789020415391""",4,3.93,L.J. Veen Klassiek,Paperback,202,2017,1962,,2018/01/17,,,read,,,,2,0
6215039,De ondraaglijke lichtheid van het bestaan,Milan Kundera,"Kundera, Milan","Jana Beranová, Martin de Haan","=""9026318685""","=""9789026318689""",2,4.11,Anthos,Hardcover,361,2004,1984,,2018/01/16,,,read,,,,5,0
9392019,Clausewitz,Joost de Vries,"Vries, Joost de",,"=""9044616404""","=""9789044616408""",3,3.14,Prometheus,Paperback,229,2010,2010,2018/01/21,2018/01/21,,,read,,,,1,0
28274864,Ivanov,Hanna Bervoets,"Bervoets, Hanna",,"=""9025446450""","=""9789025446451""",3,3.62,Atlas Contact,Paperback,320,2016,2016,2017/12/29,2017/12/29,,,read,,,,1,0
30738931,De geheime droom van het land,Héctor Abad Faciolince,"Faciolince, Héctor Abad",Jos den Bekker,"=""9044535765""","=""9789044535761""",3,4.07,De Geus,Hardcover,412,2016,2014,,2016/11/20,,,read,,,,1,0
37781,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,"Achebe, Chinua",,"=""""","=""""",3,3.74,Anchor Books,Paperback,215,1994,1958,2017/12/10,2017/12/10,,,read,,,,1,0
22363889,Het huis van de vier winden,Elif Shafak,"Shafak, Elif","Frouke Arns, Manon Smits","=""9044525212""","=""9789044525212""",4,4.13,De Geus,ebook,0,2013,2011,2017/12/10,2017/12/10,,,read,,,,1,0
22793545,A Man Lies Dreaming,Lavie Tidhar,"Tidhar, Lavie",,"=""1444762923""","=""9781444762921""",4,3.84,Hodder & Stoughton,Hardcover,288,2014,2014,2017/11/22,2017/11/22,,,read,,,,1,0
31440184,Noodweer,Marijke Schermer,"Schermer, Marijke",,"=""9028261648""","=""9789028261648""",5,3.68,Van Oorschot,Paperback,158,2016,2016,2017/11/22,2017/11/22,,,read,,,,1,0
22828640,Efter,Hanna Bervoets,"Bervoets, Hanna",,"=""9025443427""","=""9789025443429""",3,3.29,Atlas Contact,Paperback,312,2014,2014,2017/11/22,2017/11/22,,,read,,,,1,0
25533076,Hex,Thomas Olde Heuvelt,"Heuvelt, Thomas Olde",Nancy Forest-Flier,"=""0765378809""","=""9780765378804""",4,3.73,Tor,Hardcover,384,2016,2013,,2017/11/22,,,read,,,,2,0
34593379,Fuzzie,Hanna Bervoets,"Bervoets, Hanna",,"=""9025450261""","=""9789025450267""",4,3.31,Atlas Contact,Paperback,287,2017,2017,2017/11/07,2017/11/07,,,read,,,,1,0
30042473,Het doel en de leegte,Paul Murray,"Murray, Paul",Dirk-Jan Arensman,"=""9025448186""","=""9789025448189""",3,3.63,Atlas Contact,Paperback,427,2016,2015,2017/10/19,2017/10/19,,,read,,,,1,0
16026825,Kinderen van het ruige land,Auke Hulst,"Hulst, Auke",,"=""9460232841""","=""9789460232848""",5,3.71,Meulenhoff,Kindle Edition,257,2012,2012,2017/09/20,2017/09/20,,,read,,,,1,0
30244626,4 3 2 1,Paul Auster,"Auster, Paul",,"=""1627794468""","=""9781627794466""",4,3.96,Henry Holt and Co.,Hardcover,866,2017,2017,2017/09/15,2017/09/15,,,read,,,,1,0
594580,Het lelietheater,Lulu Wang,"Wang, Lulu",,"=""9050000320""","=""9789050000321""",3,3.65,Vassallucci,Paperback,495,1997,1997,2017/08/31,2017/08/31,,,read,,,,1,0
13564359,Binu en de Chinese muur,Su Tong,"Tong, Su",,"=""9023430085""","=""9789023430087""",2,2.92,De Bezige Bij,Hardcover,224,2008,2006,2017/08/02,2017/08/02,,,read,,,,1,0
23573407,"Slaap zacht, Johnny Idaho",Auke Hulst,"Hulst, Auke",,"=""9041424830""","=""9789041424839""",3,3.32,Ambo|Anthos,Paperback,416,2015,2015,2017/08/01,2017/08/01,,,read,,,,1,0
5331499,"13 uur (Bennie Griessel, #2)",Deon Meyer,"Meyer, Deon",,"=""0798150106""","=""9780798150101""",4,4.10,Human & Rousseau,Paperback,406,2008,2008,2017/07/24,2017/07/24,,,read,,,,1,0
25643332,De stad aan de rand van de hemel,Elif Shafak,"Shafak, Elif","Manon Smits, Frouke Arns","=""9044535102""","=""9789044535105""",5,4.03,De Geus,ebook,0,2015,2013,2017/06/12,2017/06/12,,,read,,,,1,0
3153446,Wilde Zwanen: Drie Dochters van China,Jung Chang,"Chang, Jung",,"=""902252373x""","=""9789022523735""",4,4.29,De boekerij ,Paperback,561,1992,1991,2017/07/16,2017/07/16,,,read,,,,1,0
30593,Pnin,Vladimir Nabokov,"Nabokov, Vladimir",David Lodge,"=""1400041988""","=""9781400041985""",4,3.89,Everyman's Library,Hardcover,184,2004,1957,2017/07/16,2017/07/16,,,read,,,,1,0
30823653,De horlogemaker van Londen,Natasha Pulley,"Pulley, Natasha",Caecile de Hoog,"=""9026139853""","=""9789026139857""",4,3.73,De Fontein,Hardcover,352,2016,2015,,2017/06/07,,,read,,,,1,0
38787,Pedro Páramo,Juan Rulfo,"Rulfo, Juan","Susan Sontag, Margaret Sayers Peden","=""0802133908""","=""9780802133908""",4,4.05,Grove Press,Paperback,124,1994,1955,2017/06/06,2017/06/06,,,read,,,,1,0
21971350,We zullen niet te pletter slaan,Nina Polak,"Polak, Nina",,"=""9044621777""","=""9789044621778""",3,3.58,Prometheus,Paperback,261,2014,2014,2017/05/29,2017/05/29,,,read,,,,1,0
7152271,Wolfskleren,Auke Hulst,"Hulst, Auke",,"=""9029078669""","=""9789029078665""",3,2.62,J.M. Meulenhoff,Paperback,302,2009,2009,2017/05/23,2017/05/23,,,read,,,,1,0
27403373,Judas,Amos Oz,"Oz, Amos",Raquel García Lozano,"=""8416465673""","=""9788416465675""",3,3.86,Siruela,ebook,303,2015,2014,,2017/05/20,,,read,,,,2,0
6334,Never Let Me Go,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""""","=""""",3,3.85,Vintage Books ,Paperback,288,2010,2005,2017/03/28,2017/03/28,,,read,,,,1,0
31187469,De zomer die alles deed smelten,Tiffany   McDaniel,"McDaniel, Tiffany",Anne Jongeling,"=""9056725572""","=""9789056725570""",5,4.02,Signatuur,Paperback,368,2016,2016,2017/03/24,2017/03/24,,,read,,,,1,0
49741,Miguel Street,V.S. Naipaul,"Naipaul, V.S.",,"=""0375713875""","=""9780375713873""",3,3.95,Vintage,Paperback,222,2002,1959,2017/03/23,2017/03/22,,,read,,,,1,0
472331,Watchmen,Alan Moore,"Moore, Alan","Dave Gibbons, John    Higgins","=""0930289234""","=""9780930289232""",4,4.38,DC Comics,Paperback,416,2005,1987,,2017/03/22,,,read,,,,2,0
58027,Alias Grace,Margaret Atwood,"Atwood, Margaret",Brigitte Walitzek,"=""3442723434""","=""9783442723430""",4,4.04,Btb Bei Goldmann,Paperback,636,1998,1996,,2016/11/27,,,read,,,,1,0
14762145,Staat van verwondering,Ann Patchett,"Patchett, Ann",Hi-en Montijn,"=""9023467760""","=""9789023467762""",3,3.90,De Bezige Bij,Paperback,432,2012,2011,,2017/02/24,,,read,,,,2,0
70535,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",4,4.17,Roc,Paperback,297,2000,1968,2017/02/07,2017/02/07,,,read,,,,1,0
28251002,The Nix,Nathan  Hill,"Hill, Nathan",,"=""110194661X""","=""9781101946619""",5,4.08,Knopf,Hardcover,625,2016,2016,2017/02/01,2017/01/30,,,read,,,,1,0
49628,Cloud Atlas,David Mitchell,"Mitchell, David",,"=""0375507256""","=""9780375507250""",4,4.01,Random House,Paperback,509,2004,2004,2017/01/30,2017/01/30,,,read,,,,1,0
6597651,The Windup Girl,Paolo Bacigalupi,"Bacigalupi, Paolo",,"=""1597801577""","=""9781597801577""",3,3.75,Night Shade Books,Hardcover,359,2009,2009,2017/01/30,2017/01/30,,,read,,,,1,0
18594761,The MaddAddam Trilogy: Oryx and Crake / The Year of the Flood / MaddAddam,Margaret Atwood,"Atwood, Margaret",,"=""0345808754""","=""9780345808752""",3,4.52,Vintage Canada,Kindle Edition,1497,2013,2013,,2015/05/26,,,read,,,,1,0
332613,One Flew Over the Cuckoo's Nest,Ken Kesey,"Kesey, Ken",,"=""""","=""""",4,4.20,Signet,Mass Market Paperback,325,1963,1962,,2016/11/25,,,read,,,,1,0
23447092,Vechtmemoires,Joost de Vries,"Vries, Joost de",,"=""9044627406""","=""9789044627404""",3,3.40,Prometheus,Paperback,239,2014,2014,,2016/11/11,,,read,,,,1,0
4630293,De meester en Margarita,Mikhail Bulgakov,"Bulgakov, Mikhail","Michail Boelgakov, Aai Prins, Marko Fondse","=""9028242554""","=""9789028242555""",3,4.29,Van Oorschot,Hardcover,448,2008,1967,,2016/11/11,,,read,,,,1,0
25636580,"De eerlijke vinder (Bill Hodges Trilogy, #2)",Stephen        King,"King, Stephen",Annemarie Lodewijk,"=""9024567254""","=""9789024567256""",3,4.07,Luitingh-Sijthoff,Paperback,384,2015,2015,,2016/07/30,,,read,,,,1,0
25498000,Het stenen matras,Margaret Atwood,"Atwood, Margaret",Lidwien Biekmann,"=""9044628437""","=""9789044628432""",4,3.89,Prometheus,Paperback,288,2015,2014,,2016/07/30,,,read,,,,1,0
23146645,Het Interessegebied,Martin Amis,"Amis, Martin",,"=""9025443583""","=""9789025443580""",4,3.70,Atlas Contact,Paperback,349,2014,2014,,2016/07/30,,,read,,,,1,0
18775247,"Mr. Mercedes (Bill Hodges Trilogy, #1)",Stephen        King,"King, Stephen",,"=""1476754454""","=""9781476754451""",3,4.02,Scribner,Hardcover,437,2014,2014,,2016/07/30,,,read,,,,1,0
3126716,De geheime tuin,Frances Hodgson Burnett,"Burnett, Frances Hodgson",Els Veegens-Latorf,"=""9062382231""","=""9789062382231""",3,4.16,Uitgeverij Christofoor,Hardcover,218,2003,1911,,2016/07/24,,,read,,,,1,0
18878774,De woongroep,Franca Treur,"Treur, Franca",,"=""9044616587""","=""9789044616583""",3,2.79,Prometheus,Paperback,338,2014,2014,,2016/07/22,,,read,,,,1,0
20829247,In de Cameliastraat,Mercè Rodoreda,"Rodoreda, Mercè",Frans Oosterholt,"=""9491495445""","=""9789491495441""",0,3.96,Menken Kasander & Wigman Uitgevers,Hardcover,224,2013,1966,,2016/07/17,,,read,,,,1,0
13562613,De ijsbaan,Roberto Bolaño,"Bolaño, Roberto",Arie van der Wal,"=""9029088060""","=""9789029088060""",3,3.69,Meulenhoff,Paperback,205,2012,1993,,2016/07/11,,,read,,,,1,0
6457417,De vrouw van de tijdreiziger,Audrey Niffenegger,"Niffenegger, Audrey",Jeannet Dekker,"=""9069747944""","=""9789069747941""",4,4.00,Arena,Paperback,512,2006,2003,2016/05/27,2016/05/27,,,read,,,,1,0
17225116,Jurasic Parc,Michael Crichton,"Crichton, Michael",Junona Tutunea,"=""""","=""""",4,4.11,Editura Elit Comentator,Paperback,659,1993,1990,2016/05/04,2016/05/04,,,read,,,,1,0
60926,"Lilith's Brood (Xenogenesis, #1-3)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446676101""","=""9780446676106""",4,4.37,Grand Central Publishing,Paperback,746,2000,1987,2016/04/01,2016/05/01,,,read,,,,1,0
81026,The Magic Toyshop,Angela Carter,"Carter, Angela",,"=""0140256407""","=""9780140256406""",4,3.80,Penguin Books,Paperback,200,1996,1967,2016/05/01,2016/05/01,,,read,,,,1,0
25375733,Een honger,Jamal Ouariachi,"Ouariachi, Jamal",,"=""9021456796""","=""9789021456799""",4,4.03,Querido,Paperback,592,2015,2015,2016/03/21,2016/03/21,,,read,,,,1,0
26003532,Al onze namen,Dinaw Mengestu,"Mengestu, Dinaw",Adriaan Krabbendam,"=""""","=""9789048824052""",3,3.61,Meridiaan,Paperback,272,2015,2014,2016/03/19,2016/03/19,,,read,,,,1,0
581720,The Passion of New Eve,Angela Carter,"Carter, Angela",,"=""0860683419""","=""9780860683414""",4,3.67,Virago,Paperback,187,1982,1977,2016/01/06,2016/01/06,,,read,,,,1,0
26098360,Huid op huid,Claire North,"North, Claire",Lisette Graswinckel,"=""""","=""9789046818640""",3,3.82,Nieuw Amsterdam,ebook,416,2015,2015,2016/01/09,2016/01/09,,,read,,,,1,0
26208584,Het rijk van Jegorov,Manuel Moyano,"Moyano, Manuel",Jacqueline Visscher,"=""9048822610""","=""9789048822614""",4,3.93,Meridiaan,Paperback,176,2015,2014,2016/01/13,2016/01/13,,,read,,,,1,0
10466106,De blinde huurmoordenaar,Margaret Atwood,"Atwood, Margaret",Paul van den Hout,"=""9035122461""","=""9789035122468""",5,3.96,Bert Bakker,Paperback,500,2000,2000,2016/01/22,2016/01/22,,,read,,,,1,0
27390559,Als laatste het hart,Margaret Atwood,"Atwood, Margaret",,"=""9044629719""","=""9789044629712""",3,3.40,Prometheus,Paperback,381,2015,2013,2016/01/28,2016/01/28,,,read,,,,1,0
2986601,Het huis met de geesten,Isabel Allende,"Allende, Isabel",Saskia Otter,"=""902841651X""","=""9789028416512""",4,4.28,Wereldbibliotheek,Paperback,431,2005,1982,2016/02/04,2016/02/04,,,read,,,,1,0
17470674,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",,"=""0007491565""","=""9780007491568""",3,3.96,Harper Voyager,Hardcover,227,2013,1953,2016/02/16,2016/02/17,,,read,,,,1,0
21537748,I Never Promised You a Rose Garden,Hannah  Green,"Green, Hannah",Joanne Greenberg,"=""""","=""""",4,3.89,Holt,Hardcover,291,,1964,,2015/12/25,,,read,,,,1,0
24768326,Het bestand,Arnon Grunberg,"Grunberg, Arnon",,"=""9038899726""","=""9789038899725""",2,2.73,Nijgh & Van Ditmar,Hardcover,200,2015,2015,,2015/12/25,,,read,,,,1,0
3404160,Het boek van Bod Pa,Anton Quintana,"Quintana, Anton",,"=""9021478706""","=""9789021478708""",3,3.88,Querido,Paperback,291,1995,1995,,2015/12/22,,,read,,,,1,0
13023712,De arkvaarders,Anne Provoost,"Provoost, Anne",,"=""9034544966""","=""9789034544964""",4,3.28,Den Bosch/Van In,Paperback,336,2007,2001,,2015/12/22,,,read,,,,1,0
8214198,Je moet dansen op mijn graf,Aidan Chambers,"Chambers, Aidan",Willem van Toorn,"=""9045106051""","=""9789045106052""",3,3.90,Querido,Paperback,239,1982,1982,,2015/12/22,,,read,,,,1,0
22364646,De consequenties,Niña Weijers,"Weijers, Niña",,"=""9025442927""","=""9789025442927""",3,3.44,Atlas Contact,Paperback,288,2014,2014,,2015/12/08,,,read,,,,1,0
677399,De dagen van de bluegrassliefde,Edward van de Vendel,"Vendel, Edward van de",,"=""9021485109""","=""9789021485102""",3,3.55,Querido,Paperback,148,1999,1999,,2015/12/06,,,read,,,,1,0
7714852,"Jij, jij en jij",Per Nilsson,"Nilsson, Per",,"=""9056372610""","=""9789056372613""",3,3.61,Lemniscaat,Hardcover,286,2000,1998,,2015/12/06,,,read,,,,1,0
