Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
11012,Dubliners,James Joyce,"Joyce, James","Terence Brown, Jeri Johnson","=""""","=""""",3,3.84,Oxford University Press,Paperback,352,2001,1914,2018/11/22,2017/12/31,2018,2018 (#20),read,,,,1,0
29751398,The Power,Naomi Alderman,"Alderman, Naomi",,"=""0670919985""","=""9780670919987""",2,3.75,Viking,Hardcover,341,2017,2016,2018/09/18,2018/09/12,2018,2018 (#17),read,,,,1,0
10280665,"Couscous op zondag, een familiegeschiedenis",Khadija Arib,"Arib, Khadija",,"=""9050189512""","=""9789050189514""",3,3.71,Uitgeverij Balans,Unknown Binding,246,2009,2009,2018/12/16,2018/12/11,2018,2018 (#21),read,,,,1,0
431,"The New York Trilogy (New York Trilogy, #1-3)",Paul Auster,"Auster, Paul","Lucy Sante, Art Spiegelman","=""0143039830""","=""9780143039839""",4,3.86,Penguin Classics,Paperback,308,2006,1987,2018/11/11,2018/10/02,2018,2018 (#19),read,,,,1,0
18114322,The Grapes of Wrath,John Steinbeck,"Steinbeck, John",,"=""067001690X""","=""9780670016907""",5,4.02,Viking,Hardcover,496,2014,1939,2018/10/01,2018/05/12,2018,2018 (#18),read,,,,1,0
18423,The Left Hand of Darkness,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",4,4.10,Ace,Paperback,304,2000,1969,2018/09/09,2015/05/25,2018,2018 (#16),read,,,,1,0
9717,The Unbearable Lightness of Being,Milan Kundera,"Kundera, Milan",Michael Henry Heim,"=""0571224385""","=""9780571224388""",2,4.11,Harper Perennial,Paperback,314,2009,1984,2018/01/12,2015/11/18,2018,2018 (#1),read,,,,1,0
35074096,"Mythos: The Greek Myths Retold (Stephen Fry's Great Mythology, #1)",Stephen Fry,"Fry, Stephen",,"=""0718188721""","=""9780718188726""",4,4.26,Michael Joseph,Hardcover,416,2017,2017,2018/09/02,2018/03/26,2018,2018 (#15),read,,,,1,0
25852784,Evicted: Poverty and Profit in the American City,Matthew Desmond,"Desmond, Matthew",,"=""0553447432""","=""9780553447439""",5,4.47,Crown Publishers,Hardcover,418,2016,2016,2018/08/13,2018/07/29,2018,2018 (#14),read,,,,1,0
9995869,"Together: The Rituals, Pleasures and Politics of Cooperation",Richard Sennett,"Sennett, Richard",,"=""0300116330""","=""9780300116335""",4,3.80,Yale University Press,Hardcover,336,2012,2011,2018/08/11,2017/08/01,2018,2018 (#13),read,,,,1,0
6080337,"The Year of the Flood (MaddAddam, #2)",Margaret Atwood,"Atwood, Margaret",,"=""0385528779""","=""9780385528771""",3,4.07,Doubleday Nan A. Talese,Hardcover,431,2009,2009,2018/07/29,2017/11/07,2018,2018 (#12),read,,,,1,0
25734110,In Defense of Housing: The Politics of Crisis,Peter Marcuse,"Marcuse, Peter",David Madden,"=""1784783544""","=""9781784783549""",0,4.04,Verso,Paperback,240,2016,2016,,2018/07/22,to-read,to-read (#14),to-read,,,,0,0
135479,Cat's Cradle,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""""","=""""",4,4.15,Penguin,Paperback,306,1999,1963,2018/06/19,2017/02/16,2018,2018 (#11),read,,,,1,0
4406,East of Eden,John Steinbeck,"Steinbeck, John",,"=""0142000655""","=""9780142000656""",5,4.43,Penguin Books,Paperback,601,2002,1952,2018/05/15,2017/06/01,2018,2018 (#9),read,,,,1,0
29237211,"Saga, Volume 7",Brian K. Vaughan,"Vaughan, Brian K.",Fiona Staples,"=""1534300600""","=""9781534300606""",3,4.48,Image Comics,Paperback,152,2017,2017,,2018/05/09,comics,comics (#28),read,,,,1,0
24800,House of Leaves,Mark Z. Danielewski,"Danielewski, Mark Z.",,"=""""","=""""",3,4.09,Random House,Paperback,710,2000,2000,2018/05/09,2017/07/13,2018,2018 (#8),read,,,,1,0
33399607,De betonnen droom,Daan Dekker,"Dekker, Daan",,"=""""","=""9789400404731""",3,3.55,Thomas Rap,Paperback,336,2016,2016,2018/05/04,2018/04/03,2018,2018 (#7),read,,,,1,0
479100,Cities of Tomorrow: An Intellectual History of Urban Planning and Design in the Twentieth Century,Peter Geoffrey Hall,"Hall, Peter Geoffrey",,"=""0631232524""","=""9780631232520""",0,3.84,Wiley-Blackwell,Paperback,576,2002,1988,,2018/05/04,to-read,to-read (#13),to-read,,,,0,0
36368516,Klont,Maxim Februari,"Februari, Maxim",,"=""9044634143""","=""9789044634143""",4,3.03,Prometheus,Hardcover,270,2017,2017,2018/03/26,2017/12/05,2018,2018 (#6),read,,,,1,0
12067,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Terry Pratchett,"Pratchett, Terry",Neil Gaiman,"=""""","=""""",4,4.25,William Morrow Paperbacks,Mass Market Paperback,491,2006,1990,2018/03/15,2017/04/04,2018,2018 (#5),read,,,,1,0
38895876,Van wie is de stad. De strijd om Amsterdam,Floor Milikowski,"Milikowski, Floor",,"=""9045022184""","=""9789045022185""",4,3.64,Atlas Contact,Paperback,286,2018,2018,2018/02/25,2018/03/03,2018,2018 (#4),read,,,,1,0
18736926,Expulsions: Brutality and Complexity in the Global Economy,Saskia Sassen,"Sassen, Saskia",,"=""0674599225""","=""9780674599222""",0,3.97,Belknap Press: An Imprint of Harvard University Press,Hardcover,304,2014,2014,,2018/02/24,to-read,to-read (#12),to-read,,,,0,0
60932,"Parable of the Talents (Earthseed, #2)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446610380""","=""9780446610384""",0,4.32,Aspect,Mass Market Paperback,448,2001,1998,,2018/02/18,to-read,to-read (#11),to-read,,,,0,0
52397,"Parable of the Sower (Earthseed, #1)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446675504""","=""9780446675505""",4,4.20,Grand Central Publishing,Paperback,345,2000,1993,2018/02/18,2017/01/31,2018,2018 (#3),read,,,,1,0
25986774,Central Station,Lavie Tidhar,"Tidhar, Lavie",,"=""1616962143""","=""9781616962142""",1,3.51,Tachyon Publications,Paperback,275,2016,2016,2018/01/20,2017/12/05,2018,2018 (#2),read,,,,1,0
25533076,Hex (Robert Grim #1),Thomas Olde Heuvelt,"Heuvelt, Thomas Olde",Nancy Forest-Flier,"=""0765378809""","=""9780765378804""",4,3.72,Tor,Hardcover,384,2016,2013,2017/12/31,2017/12/06,2017,2017 (#48),read,,,,1,0
71552,The Real Life of Sebastian Knight,Vladimir Nabokov,"Nabokov, Vladimir",,"=""0141185996""","=""9780141185996""",0,3.94,Penguin Books Ltd,Paperback,181,2007,1941,,2017/12/27,to-read,to-read (#10),to-read,,,,0,0
7805,Pale Fire,Vladimir Nabokov,"Nabokov, Vladimir",,"=""""","=""""",5,4.17,Penguin Books Ltd,Paperback,246,2000,1962,2017/12/27,2017/12/03,2017,2017 (#47),read,,,,1,0
13330588,Happy City: Transforming Our Lives Through Urban Design,Charles Montgomery,"Montgomery, Charles",,"=""0385669127""","=""9780385669122""",4,4.36,Doubleday Canada,Hardcover,368,2013,2012,2017/12/16,2017/10/30,2017,2017 (#45),read,,,,2,0
36694127,Verzet! Pleidooi voor communisme,Gustaaf Peek,"Peek, Gustaaf",,"=""902140818X""","=""9789021408187""",4,2.96,Querido,Paperback,67,2017,,2017/12/16,2017/12/14,2017,2017 (#46),read,,,,1,0
37781,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,"Achebe, Chinua",,"=""""","=""""",4,3.74,Anchor Books,Paperback,215,1994,1958,2017/11/21,2017/11/01,2017,2017 (#43),read,,,,1,0
111085,"No Longer at Ease (The African Trilogy, #2)",Chinua Achebe,"Achebe, Chinua",,"=""""","=""""",0,3.87,Anchor,Paperback,196,1994,1960,,2017/12/05,to-read,to-read (#9),to-read,,,,0,0
30050883,Een toekomst voor Europa,Jürgen Habermas,"Habermas, Jürgen",,"=""946105985X""","=""9789461059857""",3,2.71,Boom,Hardcover,112,2013,,2017/11/28,2017/11/19,2017,2017 (#44),read,,,,1,0
14817,A Scanner Darkly,Philip K. Dick,"Dick, Philip K.",,"=""057507681X""","=""9780575076815""",4,4.03,Gollancz,Paperback,324,2006,1977,2017/11/19,2017/11/10,2017,2017 (#42),read,,,,1,0
2493,The Time Machine,H.G. Wells,"Wells, H.G.","Greg Bear, Carlo Pagetti","=""""","=""""",3,3.89,Signet Classics,Paperback,118,2002,1895,2017/11/10,2017/02/16,2017,2017 (#41),read,,,,1,0
46756,"Oryx and Crake (MaddAddam, #1)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",4,4.00,Anchor Books,Paperback,389,2004,2003,2017/11/07,2017/05/02,2017,2017 (#40),read,,,,1,0
1086389,Joe Speedboot,Tommy Wieringa,"Wieringa, Tommy",,"=""9023414330""","=""9789023414339""",4,3.68,De Bezige Bij,Paperback,316,2005,2005,2017/11/02,2017/07/30,2017,2017 (#39),read,,,,1,0
12331767,High-Rise,J.G. Ballard,"Ballard, J.G.",,"=""0871404028""","=""9780871404022""",4,3.60,Liveright,Paperback,208,2012,1975,2017/10/07,2017/09/10,2017,2017 (#36),read,,,,1,0
227463,A Clockwork Orange,Anthony Burgess,"Burgess, Anthony",,"=""""","=""""",5,4.00,W. W. Norton & Company,Paperback,192,1986,1962,2017/10/26,2017/10/22,2017,2017 (#38),read,,,,1,0
18867493,Saga #1,Brian K. Vaughan,"Vaughan, Brian K.","Fiona Staples, Fonografiks","=""1106927028""","=""9781106927026""",4,4.20,Image Comics,Kindle Edition,66,2012,2012,,2015/02/25,comics,comics (#1),read,,,,1,0
11289,"The Rise of Endymion (Hyperion Cantos, #4)",Dan Simmons,"Simmons, Dan",,"=""0553572989""","=""9780553572988""",0,4.17,Spectra,Mass Market Paperback,709,1998,1997,,2017/09/24,to-read,to-read (#8),to-read,,,,0,0
3977,"Endymion (Hyperion Cantos, #3)",Dan Simmons,"Simmons, Dan",Gary Ruddell,"=""0553572946""","=""9780553572940""",3,4.19,Bantam Spectra,Mass Market Paperback,563,1996,1996,2017/09/24,2017/07/30,2017,2017 (#34),read,,,,1,0
32758901,"All Systems Red (The Murderbot Diaries, #1)",Martha Wells,"Wells, Martha",,"=""""","=""""",3,4.13,Tor.com,ebook,144,2017,2017,2017/09/14,2017/09/06,2017,2017 (#33),read,,,,1,0
7562764,"The Quantum Thief (Jean le Flambeur, #1)",Hannu Rajaniemi,"Rajaniemi, Hannu",,"=""0575088877""","=""9780575088870""",0,3.83,Gollancz,Hardcover,336,2010,2010,,2017/09/06,to-read,to-read (#7),to-read,,,,0,0
7624,Lord of the Flies,William Golding,"Golding, William",,"=""0140283331""","=""9780140283334""",5,3.70,Penguin Books ,Paperback,182,1999,1954,2017/08/25,2016/02/07,2017,2017 (#32),read,,,,1,0
7745,Fear and Loathing in Las Vegas: A Savage Journey to the Heart of the American Dream,Hunter S. Thompson,"Thompson, Hunter S.",Ralph Steadman,"=""0679785892""","=""9780679785897""",4,4.07,Vintage Books,Paperback,204,1998,1971,2017/08/21,2017/07/11,2017,2017 (#31),read,,,,1,0
322854,Urban Outcasts: A Comparative Sociology of Advanced Marginality,Loïc Wacquant,"Wacquant, Loïc",John Howe,"=""074563124X""","=""9780745631240""",0,3.88,Polity,Hardcover,360,2007,2001,,2017/08/15,to-read,to-read (#6),to-read,,,,0,0
8861735,Arrival City: The Final Migration and Our Next World,Doug Saunders,"Saunders, Doug",,"=""0307396894""","=""9780307396891""",5,4.09,Knopf Canada,Hardcover,368,2010,2010,2017/08/15,2017/06/20,2017,2017 (#30),read,,,,1,0
23208397,Underground Airlines,Ben H. Winters,"Winters, Ben H.",,"=""0316261246""","=""9780316261241""",2,3.82,Mulholland Books,Hardcover,336,2016,2016,2017/07/30,2017/06/05,2017,2017 (#29),read,,,,1,0
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,"=""0743273567""","=""9780743273565""",4,3.93,Scribner,Paperback,180,1925,1925,2017/07/24,2017/07/21,2017,2017 (#28),read,,,,1,0
547094,I Am Legend and Other Stories,Richard Matheson,"Matheson, Richard",,"=""031286504X""","=""9780312865047""",4,4.00,Orb Books,Paperback,317,1997,1954,2017/07/21,2017/06/28,2017,2017 (#27),read,,,,1,0
11275,The Wind-Up Bird Chronicle,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0965341984""","=""9780965341981""",4,4.14,Knopf,Paperback,607,1997,1994,2017/07/17,2017/05/28,2017,2017 (#26),read,,,,1,0
30593,Pnin,Vladimir Nabokov,"Nabokov, Vladimir",David Lodge,"=""1400041988""","=""9781400041985""",4,3.88,Everyman's Library,Hardcover,184,2004,1957,2017/07/09,2017/06/01,2017,2017 (#25),read,,,,1,0
27218015,The Dispossessed,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",4,4.25,,Kindle Edition,387,,1974,2017/07/02,2017/04/04,2017,2017 (#24),read,,,,1,0
26240789,"The New Urban Crisis: How Our Cities Are Increasing Inequality, Deepening Segregation, and Failing the Middle Class—and What We Can Do About It",Richard Florida,"Florida, Richard",,"=""0465079741""","=""9780465079742""",4,3.50,Basic Books,Hardcover,336,2017,2017,2017/06/20,2017/05/22,2017,2017 (#23),read,,,,1,0
16316307,Onder de Mensen?: Over Het Zelfstandig Wonen Van Psychiatrische Patinten En Mensen Met Een Verstandelijke Beperking,Loes Verplanke,"Verplanke, Loes",Jan Willem Duyvendak,"=""6612634197""","=""9786612634192""",4,4.00,Amsterdam University Press,Kindle Edition,150,2010,2010,2017/06/19,2017/06/05,2017,2017 (#22),read,,,,1,0
7613,Animal Farm,George Orwell,"Orwell, George","Ann Patchett, Téa Obreht","=""""","=""""",5,4.01,Plume,Paperback,129,2003,1945,2017/06/12,2017/06/11,2017,2017 (#21),read,,,,1,0
12857,The Gambler,Fyodor Dostoevsky,"Dostoevsky, Fyodor",Constance Garnett,"=""""","=""""",4,3.91,Modern Library,Paperback,188,2003,1866,2017/06/05,2017/02/15,2017,2017 (#20),read,,,,1,0
23999630,"A Canticle for Leibowitz (St. Leibowitz, #1)",Walter M. Miller Jr.,"Jr., Walter M. Miller",,"=""1473211115""","=""""",4,3.99,Gateway,Kindle Edition,354,2014,1959,2017/05/28,2015/05/25,2017,2017 (#19),read,,,,1,0
9659232,Catch-22,Joseph Heller,"Heller, Joseph",Christopher Buckley,"=""""","=""""",4,3.99,Simon & Schuster,ebook,463,2010,1961,2017/05/22,2017/04/18,2017,2017 (#18),read,,,,1,0
3359419,Het pauperparadijs,Suzanna Jansen,"Jansen, Suzanna",,"=""9050188214""","=""9789050188210""",4,3.77,Balans,Paperback,255,2008,2008,2017/05/18,2017/05/07,2017,2017 (#17),read,,,,1,0
117833,The Master and Margarita,Mikhail Bulgakov,"Bulgakov, Mikhail","Diana Lewis Burgin, Katherine Tiernan O'Connor, Ellendea Proffer, Hans Fronius, Михаил Афанасьевич Булгаков","=""0679760806""","=""9780679760801""",5,4.28,Vintage International,Paperback,372,1996,1967,2017/04/14,2016/11/19,2017,2017 (#15),read,,,,1,0
28862528,"Saga, Volume 6",Brian K. Vaughan,"Vaughan, Brian K.",Fiona Staples,"=""163215711X""","=""9781632157119""",4,4.46,Image Comics,Paperback,152,2016,2016,,2016/09/27,comics,comics (#27),read,,,,1,0
25546167,"Descender, Vol. 1: Tin Stars",Jeff Lemire,"Lemire, Jeff","Dustin Nguyen, Steve Wands","=""1632154269""","=""9781632154262""",5,4.08,Image Comics,Paperback,160,2015,2015,,2016/09/27,comics,comics (#26),read,,,,1,0
229733,The White Guard,Mikhail Bulgakov,"Bulgakov, Mikhail",,"=""0099490668""","=""9780099490661""",0,4.00,Vintage Books,Paperback,304,2006,1924,,2017/04/29,to-read,to-read (#4),to-read,,,,0,0
6334,Never Let Me Go,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""1400078776""","=""9781400078776""",2,3.85,Vintage Books ,Paperback,288,2010,2005,2017/04/20,2017/03/21,2017,2017 (#14),read,,,,1,0
216363,The Man in the High Castle,Philip K. Dick,"Dick, Philip K.",,"=""0679740678""","=""9780679740674""",3,3.59,Vintage,Paperback,259,1992,1962,2017/04/11,2017/04/07,2017,2017 (#13),read,,,,1,0
11297,Norwegian Wood,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0375704027""","=""9780375704024""",4,4.00,Vintage Books,Paperback,296,2000,1987,2017/04/02,2017/03/25,2017,2017 (#12),read,,,,1,0
4930775,De goede stad,Geert Mak,"Mak, Geert",,"=""9045000253""","=""9789045000251""",4,3.12,Atlas,Paperback,255,2007,2001,2017/03/24,2017/03/20,2017,2017 (#11),read,,,,1,0
102327,Armor,John Steakley,"Steakley, John",,"=""0886773687""","=""9780886773687""",3,4.10,DAW,Mass Market Paperback,426,1984,1984,2017/03/20,2016/09/14,2017,2017 (#10),read,,,,1,0
30652247,"How to Kill a City: Gentrification, Inequality, and the Fight for the Neighborhood",Peter Moskowitz,"Moskowitz, Peter",P.E. Moskowitz,"=""1568585233""","=""9781568585239""",0,4.09,Bold Type Books,Hardcover,272,2017,2017,,2017/03/13,to-read,to-read (#3),to-read,,,,0,0
472331,Watchmen,Alan Moore,"Moore, Alan","Dave Gibbons, John    Higgins","=""0930289234""","=""9780930289232""",5,4.39,DC Comics,Paperback,416,2005,1987,2017/03/13,2017/03/12,"2017, comics","2017 (#9), comics (#25)",read,,,,1,0
13095855,Rebel Cities: From the Right to the City to the Urban Revolution,David Harvey,"Harvey, David",,"=""1844678822""","=""9781844678822""",4,3.92,Verso,Hardcover,206,2012,2012,2017/03/05,2017/02/16,2017,2017 (#8),read,,,,1,0
112537,"Rendezvous with Rama (Rama, #1)",Arthur C. Clarke,"Clarke, Arthur C.",,"=""1857231589""","=""9781857231588""",3,4.12,,Paperback,243,2000,1973,2017/02/26,2015/05/25,2017,2017 (#7),read,,,,1,0
20518817,"Normal (Normal, #1-4)",Warren Ellis,"Ellis, Warren",,"=""0374534977""","=""9780374534974""",3,3.64,FSG Originals,Paperback,148,2016,2016,2017/02/20,2017/02/15,2017,2017 (#6),read,,,,1,0
23128322,Blade Runner (Do Androids Dream of Electric Sheep?),Philip K. Dick,"Dick, Philip K.",Scott Brick,"=""0553545272""","=""9780553545272""",5,4.09,Random House Audio,Audio CD,0,2014,1968,,2015/01/09,2015,2015 (#10),read,,,,1,0
7144,Crime and Punishment,Fyodor Dostoevsky,"Dostoevsky, Fyodor","David McDuff, Joseph Frank","=""""","=""""",0,4.28,Penguin,Paperback,671,2002,1866,,2017/02/15,to-read,to-read (#2),to-read,,,,0,0
4934,The Brothers Karamazov,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Richard Pevear, Larissa Volokhonsky","=""0374528373""","=""9780374528379""",4,4.38,"Farrar, Straus and Giroux",Paperback,796,2002,1880,2017/02/15,2016/11/19,2017,2017 (#5),read,,,,1,0
89186,Pushing Ice,Alastair Reynolds,"Reynolds, Alastair",,"=""0441014011""","=""9780441014019""",3,4.07,Ace Hardcover,Hardcover,458,2006,2005,2017/02/06,2016/02/16,2017,2017 (#4),read,,,,1,0
32335414,En ik herinner me Titus Broederland,Auke Hulst,"Hulst, Auke",,"=""9026333471""","=""9789026333477""",3,3.70,Ambo|Anthos,Paperback,272,2016,2016,2017/01/19,2017/01/03,2017,2017 (#3),read,,,,1,0
6597651,The Windup Girl,Paolo Bacigalupi,"Bacigalupi, Paolo",,"=""1597801577""","=""9781597801577""",3,3.75,Night Shade Books,Hardcover,359,2009,2009,2016/12/30,2016/09/22,2016,2016 (#44),read,,,,1,0
60931,Kindred,Octavia E. Butler,"Butler, Octavia E.",,"=""0807083690""","=""9780807083697""",5,4.31,Beacon Press,Paperback,288,2004,1979,2017/01/10,2017/01/02,2017,2017 (#2),read,,,,1,0
5973538,Lelystad,Joris van Casteren,"Casteren, Joris van",,"=""9044612174""","=""9789044612172""",4,3.82,Prometheus,Paperback,333,2008,2008,2017/01/02,2016/12/30,2017,2017 (#1),read,,,,1,0
333538,The Castle,Franz Kafka,"Kafka, Franz",Mark Harman,"=""0805211063""","=""9780805211061""",4,3.92,Schocken,Paperback,328,1998,1926,2016/12/11,2016/10/12,2016,2016 (#43),read,,,,1,0
17863,Accelerando,Charles Stross,"Stross, Charles",,"=""0441014151""","=""9780441014156""",3,3.87,Ace,Mass Market Paperback,415,2006,2005,2016/11/27,2015/06/22,2016,2016 (#42),read,,,,1,0
113205,Heart of a Dog,Mikhail Bulgakov,"Bulgakov, Mikhail","Mirra Ginsburg, Михаил Афанасьевич Булгаков, Michail Bulgakov","=""0802150594""","=""9780802150592""",4,4.09,Grove Press,Paperback,123,1994,1925,2016/11/19,2016/10/15,2016,2016 (#41),read,,,,1,0
12013,Excession (Culture #5),Iain M. Banks,"Banks, Iain M.",,"=""0553575376""","=""9780553575378""",4,4.20,Spectra Books,Mass Market Paperback,500,1998,1996,2016/11/18,2016/02/16,2016,2016 (#40),read,,,,1,0
32829,Journey to the Center of the Earth,Jules Verne,"Verne, Jules","Lowell Bair, Kim Stanley Robinson","=""0553213970""","=""9780553213973""",3,3.85,Bantam,Mass Market Paperback,240,1991,1864,2016/11/10,2016/11/04,2016,2016 (#39),read,,,,1,0
17690,The Trial,Franz Kafka,"Kafka, Franz","Max Brod, Willa Muir, Edwin Muir","=""""","=""""",4,3.94,Vintage,Paperback,255,2001,1925,2016/11/07,2016/11/04,2016,2016 (#38),read,,,,1,0
7942042,Metro 2033 (Metro #1),Dmitry Glukhovsky,"Glukhovsky, Dmitry",Natasha Randall,"=""0575086254""","=""9780575086258""",3,4.03,Gollancz,Paperback,458,2011,2002,2016/11/04,2016/10/19,2016,2016 (#37),read,,,,1,0
7604,Lolita,Vladimir Nabokov,"Nabokov, Vladimir",Craig Raine,"=""""","=""""",5,3.87,Penguin,Paperback,368,1995,1955,2016/10/23,2016/01/17,2016,2016 (#36),read,,,,1,0
12007,"Use of Weapons (Culture, #3)",Iain M. Banks,"Banks, Iain M.",,"=""185723135X""","=""9781857231359""",4,4.16,Orbit Books,Paperback,411,1992,1990,2016/10/11,2016/10/02,2016,2016 (#35),read,,,,1,0
14185,The Three Stigmata of Palmer Eldritch,Philip K. Dick,"Dick, Philip K.",,"=""1407247425""","=""9781407247427""",4,4.01,Gollancz,Paperback,231,2010,1965,2016/10/02,2016/06/29,2016,2016 (#34),read,,,,1,0
17929637,"East of West, Vol. 1: The Promise",Jonathan Hickman,"Hickman, Jonathan","Nick Dragotta, Rus Wooton, Frank Martin Jr.","=""1607067706""","=""9781607067702""",2,3.91,Image Comics,Paperback,152,2013,2013,,2016/09/27,comics,comics (#24),read,,,,1,0
32065938,Een eenzame bruggenbouwer,Casper Luckerhof,"Luckerhof, Casper",,"=""9025301118""","=""9789025301118""",4,3.59,Athenaeum Polak & van Gennep,Paperback,245,2016,2016,2016/09/22,2016/09/19,2016,2016 (#33),read,,,,1,0
14739231,Gun Machine,Warren Ellis,"Ellis, Warren",,"=""0316187404""","=""9780316187404""",3,3.82,Mulholland Books,Hardcover,308,2013,2012,2016/09/18,2016/06/29,2016,2016 (#32),read,,,,1,0
18753656,Lagoon,Nnedi Okorafor,"Okorafor, Nnedi",,"=""1444762753""","=""9781444762754""",2,3.63,Hodder & Stoughton,Paperback,306,2014,2014,2016/09/13,2016/06/29,2016,2016 (#31),read,,,,1,0
60934,"Imago (Xenogenesis, #3)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446603635""","=""9780446603638""",5,4.20,Aspect,Paperback,220,1997,1989,2016/09/03,2016/08/26,2016,2016 (#30),read,,,,1,0
18077769,"Authority (Southern Reach, #2)",Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374104107""","=""9780374104108""",2,3.55,"Farrar, Straus and Giroux",Paperback,341,2014,2014,2016/08/26,2016/08/19,2016,2016 (#29),read,,,,1,0
865,The Alchemist,Paulo Coelho,"Coelho, Paulo",Alan R. Clarke,"=""0061122416""","=""9780061122415""",3,3.92,HarperCollins,Paperback,197,1993,1988,2016/08/19,2016/08/15,2016,2016 (#28),read,,,,1,0
8855321,"Leviathan Wakes (The Expanse, #1)",James S.A. Corey,"Corey, James S.A.",,"=""1841499889""","=""9781841499888""",3,4.31,Orbit,Paperback,592,2011,2011,2016/08/15,2015/06/04,2016,2016 (#27),read,,,,1,0
116249,"Adulthood Rites (Xenogenesis, #2)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446603783""","=""9780446603782""",4,4.19,Warner Aspect Books,Paperback,277,1997,1988,2016/08/02,2016/07/29,2016,2016 (#26),read,,,,1,0
76778,The Martian Chronicles,Ray Bradbury,"Bradbury, Ray",Michael Whelan,"=""0553278223""","=""9780553278224""",3,4.16,Bantam/Spectra,Mass Market Paperback,182,1984,1950,2016/07/29,2016/07/19,2016,2016 (#25),read,,,,1,0
20697435,The Book of Strange New Things,Michel Faber,"Faber, Michel",,"=""055341884X""","=""9780553418842""",4,3.66,Hogarth,Hardcover,500,2014,2014,2016/07/23,2015/11/28,2016,2016 (#24),read,,,,1,0
15736709,"The Manhattan Projects, Vol. 1: Science. Bad.",Jonathan Hickman,"Hickman, Jonathan","Nick Pitarra, Jordie Bellaire, Rus Wooton","=""1607066084""","=""9781607066088""",4,3.87,Image Comics,Paperback,144,2012,2012,,2016/07/19,comics,comics (#22),read,,,,1,0
156530,"Y: The Last Man, Vol. 3: One Small Step",Brian K. Vaughan,"Vaughan, Brian K.","Pia Guerra, José Marzán Jr.","=""1401202012""","=""9781401202019""",4,4.20,Vertigo,Paperback,168,2004,2004,,2016/07/19,comics,comics (#21),read,,,,1,0
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",4,3.99,HarperPerennial / Perennial Classics,Paperback,268,1998,1932,2016/07/08,2016/07/01,2016,2016 (#23),read,,,,1,0
77711,"A Fire Upon the Deep (Zones of Thought, #1)",Vernor Vinge,"Vinge, Vernor",,"=""0812515285""","=""9780812515282""",3,4.14,Tor Science Fiction,Mass Market Paperback,613,1993,1992,2016/07/01,2015/05/25,2016,2016 (#22),read,,,,1,0
16718,"Gun, With Occasional Music",Jonathan Lethem,"Lethem, Jonathan",,"=""0156028972""","=""9780156028974""",3,3.76,Ecco,Paperback,271,2003,1994,2016/06/15,2015/09/06,2016,2016 (#21),read,,,,1,0
17876037,De wereld aan je voeten,Marijke de Vries,"Vries, Marijke de",Birte Schohaus,"=""9035138538""","=""9789035138537""",3,3.40,Uitgeverij Bert Bakker,Paperback,192,2013,2013,2016/06/04,2016/06/03,2016,2016 (#19),read,,,,1,0
30165203,American Gods,Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",4,4.10,William Morrow,Kindle Edition,635,2011,2001,2016/05/29,2016/05/19,2016,2016 (#18),read,,,,1,0
18490,Frankenstein,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft",,"=""""","=""""",4,3.89,Penguin,Paperback,288,2003,1818,2016/05/19,2016/05/16,2016,2016 (#17),read,,,,1,0
414999,Childhood's End,Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",4,4.12,Del Rey Books,Mass Market Paperback,224,1987,1953,2016/05/16,2016/05/11,2016,2016 (#16),read,,,,1,0
40445,"Altered Carbon (Takeshi Kovacs, #1)",Richard K. Morgan,"Morgan, Richard K.",,"=""0345457692""","=""9780345457691""",3,4.04,Del Rey / Ballantine Books,Mass Market Paperback,526,2006,2002,2016/05/10,2016/03/02,2016,2016 (#15),read,,,,1,0
60929,"Dawn (Xenogenesis, #1)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446603775""","=""9780446603775""",4,4.15,Warner Books,Paperback,248,1997,1987,2016/05/06,2016/03/29,2016,2016 (#14),read,,,,1,0
