Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
128427762,Galapagos by Kurt Vonnegut (1985-09-01),Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut","","=""""","=""""",3,3.87,Delacorte Press/Seymour Lawrence,Hardcover,"",1707,1985,2024/08/26,2024/08/26,"","",read,"","","",1,0
19161852,"The Fifth Season (The Broken Earth, #1)",N.K. Jemisin,"Jemisin, N.K.","","=""""","=""""",0,4.30,Orbit,Paperback,468,2015,2015,"",2021/07/16,currently-reading,currently-reading (#1),currently-reading,"","","",2,0
57891620,Fine Structure,qntm,"qntm, qntm",Sam  Hughes,"=""""","=""""",2,4.07,"",Kindle Edition,357,"",2010,2024/09/21,2024/09/06,"","",read,"","","",1,0
39794472,Concept M,Aafke Romeijn,"Romeijn, Aafke","","=""9029510056""","=""9789029510059""",3,3.45,De Arbeiderspers,Paperback,253,2017,2018,2024/07/15,2024/05/28,"","",read,"","","",1,0
43444934,Het zoutpad,Raynor Winn,"Winn, Raynor",Annemie de Vries,"=""9460039405""","=""9789460039409""",2,4.02,Balans,Paperback,320,2019,2018,2024/08/26,2024/08/09,"","",read,"","","",1,0
161846,The Midwich Cuckoos,John Wyndham,"Wyndham, John","","=""0345299116""","=""9780345299116""",4,3.91,Ballantine Books,Mass Market Paperback,220,1958,1957,2024/08/08,2024/08/06,"","",read,"","","",1,0
5413,'Salem's Lot,Stephen         King,"King, Stephen","","=""0385516487""","=""9780385516488""",3,4.10,Doubleday,Hardcover,594,2005,1975,"",2015/12/04,"","",read,"","","",1,0
48484,"Blindsight (Firefall, #1)",Peter Watts,"Watts, Peter","","=""0765312182""","=""9780765312181""",5,4.01,Tor Books,Hardcover,384,2006,2006,2016/06/07,2015/12/04,"","",read,"","","",1,0
530965,The Day of the Triffids,John Wyndham,"Wyndham, John",Samuel West,"=""0812967127""","=""9780812967128""",4,4.01,Modern Library,Paperback,228,2003,1951,2024/08/06,2024/08/04,"","",read,"","","",1,0
212435142,In onze tijd: Leven in het Calamiteitperk,Tim Fransen,"Fransen, Tim","","=""""","=""9789021342603""",4,4.32,Alfabet Uitgevers,Paperback,368,2024,2024,2024/08/04,2024/06/26,"","",read,"","","",1,0
154527611,Sacred and Terrible Air,Robert Kurvitz,"Kurvitz, Robert","","=""""","=""""",0,3.81,"",ebook,276,2023,2013,"",2024/06/30,to-read,to-read (#133),to-read,"","","",0,0
199339145,Ik kom hier nog op terug,Rob van Essen,"Essen, Rob van","","=""""","=""9789025475277""",3,3.77,Atlas Contact,Paperback,398,2023,2023,2024/06/26,2024/05/30,"","",read,"","","",1,0
218427,"Gateway (Heechee Saga, #1)",Frederik Pohl,"Pohl, Frederik","","=""0345475836""","=""9780345475831""",3,4.06,Del Rey,Paperback,278,2004,1977,2024/06/06,2023/12/09,"","",read,"","","",1,0
783128,The 7 Habits of Highly Effective Families: Creating a Nurturing Family in a Turbulent World,Stephen R. Covey,"Covey, Stephen R.",Sandra M. Covey,"=""0307440850""","=""9780307440853""",0,4.13,St. Martin's Griffin,Paperback,390,1997,"","",2024/06/03,to-read,to-read (#132),to-read,"","","",0,0
784066,The New Peoplemaking,Virginia Satir,"Satir, Virginia",Satir,"=""0831400706""","=""9780831400705""",0,4.14,Science and Behavior Books,Paperback,400,1988,1988,"",2024/06/03,to-read,to-read (#131),to-read,"","","",0,0
59808603,The Mountain in the Sea,Ray Nayler,"Nayler, Ray","","=""0374605955""","=""9780374605957""",0,3.93,MCD,Hardcover,456,2022,2022,"",2024/05/30,to-read,to-read (#130),to-read,"","","",0,0
28763,His Master's Voice,Stanisław Lem,"Lem, Stanisław",Michael Kandel,"=""0810117312""","=""9780810117310""",5,4.09,Northwestern University Press,Paperback,199,1999,1968,2020/04/21,2019/01/10,"","",read,"","","",2,0
27833670,Dark Matter,Blake Crouch,"Crouch, Blake","","=""1101904224""","=""9781101904220""",0,4.14,Ballantine Books,Hardcover,342,2016,2016,"",2024/05/23,to-read,to-read (#129),to-read,"","","",0,0
45047384,"The House in the Cerulean Sea (Cerulean Chronicles, #1)",T.J. Klune,"Klune, T.J.","","=""""","=""""",0,4.40,Tor Books,Kindle Edition,394,2020,2020,"",2024/05/16,to-read,to-read (#128),to-read,"","","",0,0
478927,"Deadhouse Gates (Malazan Book of the Fallen, #2)",Steven Erikson,"Erikson, Steven","","=""0553813110""","=""9780553813111""",5,4.27,Transworld Publishers Ltd,Mass Market Paperback,960,2001,2000,"",2015/12/04,"","",read,"","","",1,0
40492720,Omarm je emoties,Ronald J. Frederick,"Frederick, Ronald J.","","=""9461059809""","=""9789461059802""",0,4.17,Boom,Paperback,183,2014,2009,"",2024/04/27,to-read,to-read (#127),to-read,"","","",0,0
4703581,The City & the City,China Miéville,"Miéville, China","","=""0345497511""","=""9780345497512""",3,3.90,Del Rey/Ballantine Books,Hardcover,312,2009,2009,"",2015/12/04,"","",read,"","","",2,0
6370262,Kroniek van een aangekondigde dood,Gabriel García Márquez,"Márquez, Gabriel García",Mariolein Sabarte Belacortu,"=""9029022019""","=""9789029022019""",3,3.97,Meulenhoff,Paperback,114,1981,1981,2024/01/25,2024/01/19,"","",read,"","","",1,0
94486,The Invention of Morel,Adolfo Bioy Casares,"Casares, Adolfo Bioy","Jorge Luis Borges, Ruth L.C. Simms, Suzanne Jill Levine, Norah Borges de Torre","=""1590170571""","=""9781590170571""",0,4.00,New York Review Books,Paperback,103,2003,1940,"",2024/02/18,to-read,to-read (#126),to-read,"","","",0,0
28589297,Unsong,Scott   Alexander,"Alexander, Scott","","=""""","=""""",0,4.41,"",ebook,795,2017,2017,"",2024/02/11,to-read,to-read (#125),to-read,"","","",0,0
112537,"Rendezvous with Rama (Rama, #1)",Arthur C. Clarke,"Clarke, Arthur C.","","=""1857231589""","=""9781857231588""",3,4.12,"",Paperback,243,2000,1973,2024/01/12,2017/02/07,"","",read,"","","",1,0
340819,Blood Music,Greg Bear,"Bear, Greg","","=""1596871067""","=""9781596871069""",3,3.84,Ibooks,Paperback,344,2002,1985,2024/01/07,2024/01/03,"","",read,"","","",1,0
15720887,Suikerbeest,Anjet Daanje,"Daanje, Anjet","","=""9060057775""","=""""",4,3.71,Bezige Bij,Paperback,151,2001,2001,2024/01/02,2023/12/24,"","",read,"","","",1,0
331256,Roadside Picnic,Arkady Strugatsky,"Strugatsky, Arkady","Boris Strugatsky, Theodore Sturgeon, Antonina W. Bouis","=""0575070536""","=""9780575070530""",4,4.14,Gollancz,Paperback,145,2000,1972,2021/12/10,2017/09/28,"","",read,"","","",2,0
23256,Confessions of a Philosopher: A Personal Journey Through Western Philosophy from Plato to Popper (Modern Library (Paperback)),Bryan Magee,"Magee, Bryan","","=""0375750363""","=""9780375750366""",0,4.10,Modern Library,Paperback,496,1999,1997,"",2023/11/17,to-read,to-read (#124),to-read,"","","",0,0
63198504,Valuable Humans in Transit and Other Stories,qntm,"qntm, qntm",Sam  Hughes,"=""""","=""""",4,4.33,"",Kindle Edition,101,2022,2022,2023/11/08,2023/11/01,"","",read,"","","",1,0
10872083,Oorlog met de salamanders,Karel Čapek,"Čapek, Karel",Irma Pieper,"=""9028423915""","=""9789028423916""",4,4.17,Wereldbibliotheek,Paperback,286,2011,1936,2023/10/31,2023/09/03,"","",read,"","","",1,0
53152868,Wijze lessen: Twaalf bouwstenen voor effectieve didactiek,Tim Surma,"Surma, Tim","Kristel Vanhoyweghen, Dominique Sluijsmans, Gino Camp, Daniel Muijs, Paul A. Kirschner","=""9077866523""","=""9789077866528""",0,4.33,Ten Brink Uitgevers,Paperback,170,2019,"","",2023/10/26,to-read,to-read (#123),to-read,"","","",0,0
107489757,'Vijven en Zessen' van Prof. Adriaan de Groot een boekje dat geschiedenis maakte,Ferdinand Mertens,"Mertens, Ferdinand","","=""9462403589""","=""9789462403581""",0,5.00,Wolf Productions,Paperback,0,2016,"","",2023/10/26,to-read,to-read (#122),to-read,"","","",0,0
37570595,Friday Black,Nana Kwame Adjei-Brenyah,"Adjei-Brenyah, Nana Kwame","","=""1328911241""","=""9781328911247""",0,4.05,Mariner Books,Paperback,194,2018,2018,"",2023/10/21,to-read,to-read (#121),to-read,"","","",0,0
25655765,Maar je krijgt er zoveel voor terug : de paradox van het moderne ouderschap,Jennifer Senior,"Senior, Jennifer","","=""9045028328""","=""9789045028323""",4,3.89,Atlas Contact,Paperback,365,2015,2014,2023/10/16,2023/08/11,"","",read,"","","",1,0
18966819,"Golden Son (Red Rising Saga, #2)",Pierce Brown,"Brown, Pierce","","=""0345539826""","=""9780345539823""",2,4.47,Del Rey,ebook,466,2015,2015,2023/10/16,2023/09/22,"","",read,basically twilight voor jongens maar dan in space.<br/><br/>ik ga nog ff de samenvatting van deel 3 lezen en verder wil ik er nooit niks niet meer mee te maken hebben,"","",1,0
15839976,"Red Rising (Red Rising Saga, #1)",Pierce Brown,"Brown, Pierce","","=""""","=""""",2,4.27,Del Rey,Hardcover,382,2014,2014,2023/09/22,2016/05/31,"","",read,wat als de hunger games maar dan geschreven door freek jansen,"","",1,0
54870256,There Is No Antimemetics Division,qntm,"qntm, qntm",Sam  Hughes,"=""""","=""""",4,4.25,"",Kindle Edition,220,2020,2020,2023/09/20,2023/09/16,"","",read,"","","",1,0
41539992,Wanneer het water breekt,Chris De Stoop,"Stoop, Chris De","","=""9403128704""","=""9789403128702""",0,3.61,De Bezige Bij,ebook,239,2018,"","",2023/09/19,to-read,to-read (#120),to-read,"","","",0,0
60180675,De kapperszoon,Gerbrand Bakker,"Bakker, Gerbrand","","=""9464520019""","=""9789464520019""",0,3.54,Cossee,Paperback,304,2022,2022,"",2023/09/19,to-read,to-read (#119),to-read,"","","",0,0
49105248,Viktor,Judith Fanto,"Fanto, Judith","","=""9026350767""","=""9789026350764""",0,4.00,Ambo|Anthos uitgevers,Hardcover,397,2020,2020,"",2023/09/19,to-read,to-read (#118),to-read,"","","",0,0
61738048,Schemerleven,Jaap Robben,"Robben, Jaap","","=""9044546198""","=""9789044546194""",0,4.44,De Geus,Hardcover,312,2022,2022,"",2023/09/16,to-read,to-read (#117),to-read,"","","",0,0
31147267,The Changeling,Victor LaValle,"LaValle, Victor","","=""0812995945""","=""9780812995947""",0,3.78,Spiegel & Grau,Hardcover,431,2017,2017,"",2023/09/08,to-read,to-read (#116),to-read,"","","",0,0
2834775,Kroeglopen,Simon Carmiggelt,"Carmiggelt, Simon","","=""""","=""""",4,3.98,"",Paperback,149,1965,1962,2023/09/08,2021/11/12,"","",read,"","","",1,0
35271523,"Senlin Ascends (The Books of Babel, #1)",Josiah Bancroft,"Bancroft, Josiah","","=""0316517917""","=""9780316517911""",3,4.11,Orbit,Paperback,448,2018,2013,2023/09/08,2023/08/31,"","",read,"","","",1,0
59318979,Verwilderd,Richard Powers,"Powers, Richard",Jelle Noorman,"=""9025471390""","=""9789025471392""",4,3.91,Atlas Contact,Paperback,304,2021,2021,2023/08/31,2023/08/04,"","",read,"","","",1,0
1415743,"Take Back Plenty (Tabitha Jute, #1)",Colin Greenland,"Greenland, Colin","","=""0380763958""","=""9780380763955""",0,3.36,AvoNova,Mass Market Paperback,484,1992,1990,"",2023/09/02,to-read,to-read (#115),to-read,"","","",0,0
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.","","=""""","=""""",5,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,"",2023/07/28,"","",read,"","","",2,0
62087137,Iedereen verslaafd?,Doortje Smithuijsen,"Smithuijsen, Doortje","","=""940319281X""","=""9789403192819""",4,3.54,"Bezige Bij b.v., Uitgeverij De",Kindle Edition,256,2022,2022,2023/07/27,2023/07/19,"","",read,"","","",1,0
40651883,Snow Crash,Neal Stephenson,"Stephenson, Neal","","=""""","=""""",0,4.02,Spectra,Kindle Edition,559,2018,1992,2023/07/04,2023/05/20,"","",read,"","","",1,0
22890756,Gloed & De erfenis van Eszter,Sándor Márai,"Márai, Sándor",Mari Alföldy,"=""9049802621""","=""9789049802622""",0,3.84,Dwarsligger,Dwarsligger,411,2013,"","",2016/08/12,to-read,to-read (#34),to-read,"","","",0,0
43587154,"Jade City (The Green Bone Saga, #1)",Fonda Lee,"Lee, Fonda","","=""0316440884""","=""9780316440882""",0,4.09,Orbit,Paperback,540,2018,2017,"",2023/05/29,to-read,to-read (#114),to-read,"","","",0,0
50998056,The Ministry for the Future,Kim Stanley Robinson,"Robinson, Kim Stanley","","=""0316300136""","=""9780316300131""",0,3.88,Orbit,Hardcover,563,2020,2020,"",2023/05/22,to-read,to-read (#113),to-read,"","","",0,0
29090844,The Stars Are Legion,Kameron Hurley,"Hurley, Kameron","","=""""","=""""",3,3.65,Gallery/Saga Press,Kindle Edition,512,2017,2017,2023/05/20,2023/04/24,"","",read,Interessante setting maakt nog geen interessant boek.,"","",1,0
28660,"The Curse of the Mistwraith (Wars of Light and Shadow, #1)",Janny Wurts,"Wurts, Janny","","=""0586210695""","=""9780586210697""",0,3.77,HarperCollins,Mass Market Paperback,830,2009,1993,"",2023/05/15,to-read,to-read (#112),to-read,"","","",0,0
9265453,Embassytown,China Miéville,"Miéville, China","","=""0345524497""","=""9780345524492""",0,3.89,Del Rey,Hardcover,345,2011,2011,"",2023/04/24,to-read,to-read (#111),to-read,"","","",0,0
49090884,Tender Is the Flesh,Agustina Bazterrica,"Bazterrica, Agustina",Sarah Moses,"=""1982150920""","=""9781982150921""",5,3.78,Scribner,Paperback,209,2020,2017,2023/04/11,2023/03/03,"","",read,"","","",1,0
31554413,"The Boy on the Bridge (The Girl With All the Gifts, #2)",M.R. Carey,"Carey, M.R.","","=""0316300330""","=""9780316300339""",0,3.94,Orbit,Hardcover,400,2017,2013,"",2023/04/07,to-read,to-read (#110),to-read,"","","",0,0
54621094,The Last House on Needless Street,Catriona Ward,"Ward, Catriona","","=""1788166167""","=""9781788166164""",0,3.85,Viper,Hardcover,335,2021,2021,"",2023/04/07,to-read,to-read (#109),to-read,"","","",0,0
11557,Swan Song,Robert McCammon,"McCammon, Robert","","=""0671741039""","=""9780671741037""",0,4.29,Pocket Books,Mass Market Paperback,956,1987,1987,"",2023/04/07,to-read,to-read (#108),to-read,"","","",0,0
12266560,Angelmaker,Nick Harkaway,"Harkaway, Nick","","=""0307595951""","=""9780307595959""",0,3.93,Alfred A. Knopf,Hardcover,478,2012,2012,"",2023/03/19,to-read,to-read (#107),to-read,"","","",0,0
58784475,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,"Zevin, Gabrielle","","=""""","=""""",0,4.15,Knopf,Hardcover,401,2022,2022,"",2023/03/18,to-read,to-read (#106),to-read,"","","",0,0
123007747,Ik werk al (ik krijg er alleen niet voor betaald),Lynn  Berger,"Berger, Lynn","","=""9493254321""","=""9789493254329""",4,3.72,De Correspondent,Paperback,124,2023,2023,2023/03/09,2023/03/08,"","",read,"","","",1,0
17245,Dracula,Bram Stoker,"Stoker, Bram","Rubén Toledo, Nina Auerbach, David J. Skal","=""0393970124""","=""9780393970128""",0,4.02,Norton,Paperback,488,1986,1897,2023/03/06,2022/05/08,"","",read,"","","",1,0
25451264,"Death's End (Remembrance of Earth’s Past, #3)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""0765377101""","=""9780765377104""",2,4.42,TOR,Hardcover,604,2016,2010,2023/03/06,2023/01/26,"","",read,"Waardeloze kutshit. Echt: diepe, masturbatoire ellende. Veel te lang en gaat uiteindelijk over niks en niemand. Remind me om nooit meer naar Henk Jan te luisteren.","","",1,0
61994326,Tussentijds,Peter Zantingh,"Zantingh, Peter","","=""9493248453""","=""9789493248458""",3,3.82,Das Mag,Paperback,175,2022,2022,2023/03/03,2023/01/06,"","",read,"","","",1,0
23168817,"The Dark Forest (Remembrance of Earth’s Past, #2)",Liu Cixin,"Cixin, Liu",Joel Martinsen,"=""""","=""""",3,4.41,Tor Books,Hardcover,512,2015,2008,2023/01/26,2023/01/16,"","",read,"","","",1,0
25510906,The Mushroom at the End of the World: On the Possibility of Life in Capitalist Ruins,Anna Lowenhaupt Tsing,"Tsing, Anna Lowenhaupt","","=""0691162751""","=""9780691162751""",0,3.99,Princeton University Press,Hardcover,331,2015,2015,"",2023/01/25,to-read,to-read (#105),to-read,"","","",0,0
33574185,Bored and Brilliant: How Spacing Out Can Unlock Your Most Productive & Creative Self,Manoush Zomorodi,"Zomorodi, Manoush","","=""1250124956""","=""9781250124951""",0,3.72,St. Martin's Press,Hardcover,192,2017,2017,"",2023/01/19,to-read,to-read (#104),to-read,"","","",0,0
56404444,Bewilderment,Richard Powers,"Powers, Richard","","=""0393881148""","=""9780393881141""",0,3.91,W. W. Norton Company,Hardcover,278,2021,2021,"",2023/01/06,to-read,to-read (#103),to-read,"","","",0,0
17333324,"Ancillary Justice (Imperial Radch, #1)",Ann Leckie,"Leckie, Ann","","=""""","=""""",3,3.99,Orbit,Paperback,386,2013,2013,2023/01/04,2015/12/13,"","",read,"","","",1,0
17470674,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray","","=""0007491565""","=""9780007491568""",3,3.96,Harper Voyager,Hardcover,227,2013,1953,2016/02/15,2016/02/15,"","",read,"","","",1,0
42299829,Wounds: Six Stories from the Border of Hell,Nathan Ballingrud,"Ballingrud, Nathan","","=""1534449922""","=""9781534449923""",0,4.09,Gallery / Saga Press,Hardcover,288,2019,2019,"",2022/12/27,to-read,to-read (#102),to-read,"","","",0,0
52028992,Negative Space,B.R. Yeager,"Yeager, B.R.","","=""1733569456""","=""9781733569453""",0,3.72,Apocalypse Party,Paperback,364,2020,2020,"",2022/12/27,to-read,to-read (#101),to-read,"","","",0,0
61439373,De omwenteling,Suzanna Jansen,"Jansen, Suzanna","","=""9026355491""","=""9789026355493""",4,4.26,Ambo|Anthos,Hardcover,268,2022,2022,2022/12/22,2022/12/04,"","",read,"","","",1,0
12016,"Look to Windward (Culture, #7)",Iain M. Banks,"Banks, Iain M.","","=""0743421922""","=""9780743421928""",4,4.22,Pocket Books/Simon & Schuster (NY),Paperback,496,2002,2000,2022/11/30,2022/10/15,"","",read,"","","",1,0
20170404,Station Eleven,Emily St. John Mandel,"Mandel, Emily St. John","","=""0385353308""","=""9780385353304""",3,4.07,Knopf,Hardcover,333,2014,2014,2022/10/30,2022/09/13,"","",read,"","","",1,0
24611819,The Peripheral (Jackpot #1),William Gibson,"Gibson, William","","=""0425276236""","=""9780425276235""",0,3.90,Berkley,Paperback,485,2015,2014,"",2022/11/18,to-read,to-read (#100),to-read,"","","",0,0
13857,"The Screwtape Letters, Includes Screwtape Proposes a Toast",C.S. Lewis,"Lewis, C.S.","","=""0006280609""","=""9780006280606""",5,4.30,HarperCollins Publishers,Paperback,209,2002,1942,"",2015/12/04,"","",read,"","","",1,0
1617,"Night  (The Night Trilogy, #1)",Elie Wiesel,"Wiesel, Elie","Marion Wiesel, François Mauriac","=""""","=""""",0,4.37,Hill & Wang,Paperback,120,2006,1956,"",2022/10/29,to-read,to-read (#99),to-read,"","","",0,0
58808564,De Mitsukoshi Troostbaby Company,Auke Hulst,"Hulst, Auke","","=""902634693X""","=""9789026346934""",4,4.07,Ambo|Anthos,Hardcover,608,2021,2021,2022/10/06,2022/04/28,"","",read,Ik zou willen dat ik vierenhalf sterren kon geven. Dijk van een boek. Godsamme.,"","",1,0
16004181,Amatka,Karin Tidbeck,"Tidbeck, Karin","","=""9186843540""","=""9789186843540""",0,3.78,Mix Förlag,Hardcover,224,2012,2012,"",2022/09/26,to-read,to-read (#98),to-read,"","","",0,0
250887,The Fragility of Goodness: Luck and Ethics in Greek Tragedy and Philosophy,Martha C. Nussbaum,"Nussbaum, Martha C.","","=""0521794722""","=""9780521794725""",0,4.23,Cambridge University Press,Paperback,592,2001,1986,"",2022/09/26,to-read,to-read (#97),to-read,"","","",0,0
450252,Tragedy and Philosophy,Walter Kaufmann,"Kaufmann, Walter","","=""0691020051""","=""9780691020051""",0,4.26,Princeton University Press,Paperback,480,1992,1968,"",2022/09/26,to-read,to-read (#96),to-read,"","","",0,0
59829937,De opkomst van de meritocratie,Michael Young,"Young, Michael",Huub Stegeman,"=""9025314252""","=""9789025314255""",3,3.80,Athenaeum,Paperback,192,2022,1958,2022/09/04,2022/08/23,"","",read,"","","",1,0
54493401,Project Hail Mary,Andy Weir,"Weir, Andy","","=""0593135202""","=""9780593135204""",2,4.51,Ballantine Books,Hardcover,476,2021,2021,2022/08/16,2022/07/29,"","",read,"","","",1,0
56623848,Het labyrint van de wereld,Jan Amos Komenský,"Komenský, Jan Amos",Kees Mercks,"=""9460042627""","=""9789460042621""",0,3.42,Vantilt Nijmegen,Hardcover,288,2016,1623,"",2022/07/01,to-read,to-read (#92),to-read,"","","",0,0
106925,The Affirmation,Christopher Priest,"Priest, Christopher","","=""0684816148""","=""9780684816142""",0,3.90,Touchstone / Simon & Schuster UK,Paperback,213,1996,1981,"",2022/07/31,to-read,to-read (#95),to-read,"","","",0,0
11879400,Stad der dieven,David Benioff,"Benioff, David",Sandra van de Ven,"=""9056722905""","=""9789056722906""",0,4.29,Signatuur,Hardcover,319,2009,2008,"",2022/07/24,to-read,to-read (#94),to-read,"","","",0,0
18194,The Cyberiad,Stanisław Lem,"Lem, Stanisław","Michael Kandel, Daniel Mróz","=""""","=""""",3,4.14,Harcourt,Paperback,295,2002,1965,2022/07/13,2019/01/10,"","",read,"","","",1,0
61169665,Bast,Lucas de Waard,"Waard, Lucas de","","=""9044546848""","=""9789044546842""",0,3.80,De Geus,Paperback,288,2022,"","",2022/07/10,to-read,to-read (#93),to-read,"","","",0,0
59688220,Het kan ook nooit normaal,Lieke Hester,"Hester, Lieke","","=""9402709673""","=""9789402709674""",3,4.05,HarperCollins Holland,Paperback,317,2022,2022,2022/07/05,2022/06/22,"","",read,"","","",1,0
54972418,Orakel,Thomas Olde Heuvelt,"Heuvelt, Thomas Olde","","=""9022591107""","=""9789022591109""",2,3.75,Boekerij,Paperback,459,2021,2021,2022/06/22,2022/06/12,"","",read,"","","",1,0
60643370,Monterosso mon amour,Ilja Leonard Pfeijffer,"Pfeijffer, Ilja Leonard","","=""""","=""9789059658851""",3,3.64,"",Hardcover,96,2022,2022,2022/05/22,2022/05/19,"","",read,"","","",1,0
415459,I Have No Mouth & I Must Scream,Harlan Ellison,"Ellison, Harlan",Theodore Sturgeon,"=""0441363954""","=""9780441363957""",3,3.90,Ace,Mass Market Paperback,134,1967,1967,"",2019/10/28,"","",read,"","","",1,0
41830657,Islands of Abandonment: Life in the Post-Human Landscape,Cal Flyn,"Flyn, Cal","","=""0008329761""","=""9780008329761""",4,4.20,William Collins,Hardcover,376,2021,2021,2022/05/08,2022/03/04,"","",read,"","","",1,0
26154389,Zero K,Don DeLillo,"DeLillo, Don","","=""1501135392""","=""9781501135392""",2,3.20,Scribner,Hardcover,274,2016,2016,2022/03/29,2022/02/25,"","",read,"","","",1,0
25499718,"Children of Time (Children of Time, #1)",Adrian Tchaikovsky,"Tchaikovsky, Adrian","","=""1447273281""","=""9781447273288""",0,4.30,PanMacmillan,Hardcover,608,2015,2015,"",2022/04/28,to-read,to-read (#91),to-read,"","","",0,0
60684372,Sywerts miljoenen: De jacht op het mondkapjesgoud,Jan-Hein Strop,"Strop, Jan-Hein",Stefan Vermeulen,"=""9083196003""","=""9789083196008""",4,4.14,Follow the Money Publishing,Paperback,224,2022,2022,2022/04/24,2022/04/23,"","",read,"","","",1,0
60218644,De zeven vinkjes: hoe mannen zoals ik de baas spelen,Joris Luyendijk,"Luyendijk, Joris","","=""9493256677""","=""9789493256675""",4,3.62,Pluim,Paperback,200,2022,2022,2022/04/19,2022/04/19,"","",read,"","","",1,0
36233598,De Visser,John  Langan,"Langan, John","","=""""","=""9789043213330""",3,3.90,Karakter Uitgevers B.V.,Paperback,320,2017,2016,2022/04/17,2022/04/03,"","",read,"","","",1,0
8837,"Wind, Sand and Stars",Antoine de Saint-Exupéry,"Saint-Exupéry, Antoine de","","=""0156027496""","=""9780156027496""",0,4.12,Mariner Books Classics,Paperback,229,2002,1939,"",2022/03/23,to-read,to-read (#90),to-read,"","","",0,0
59487410,Opgroeien in kleur: Opvoeden zonder vooroordelen,Judi Mesman,"Mesman, Judi","","=""9463821791""","=""9789463821797""",4,4.19,Balans,Paperback,256,2021,2021,2022/03/11,2022/01/02,"","",read,"","","",1,0
40180098,The Overstory,Richard Powers,"Powers, Richard","","=""039335668X""","=""9780393356687""",5,4.12,W.W. Norton & Company,Paperback,502,2019,2018,2022/03/03,2021/07/16,"","",read,"","","",1,0
37398,"Jazz (Beloved Trilogy, #2)",Toni Morrison,"Morrison, Toni","","=""0452269652""","=""9780452269651""",0,3.89,Plume,Paperback,229,1993,1992,"",2022/02/19,to-read,to-read (#89),to-read,"","","",0,0
24800,House of Leaves,Mark Z. Danielewski,"Danielewski, Mark Z.","","=""""","=""""",5,4.09,Random House,Paperback,710,2000,2000,2022/01/17,2015/12/04,"","",read,"","","",2,0
36405688,"Rejoice, A Knife to the Heart",Steven Erikson,"Erikson, Steven","","=""""","=""9781773740133""",2,3.78,Gollancz,Hardcover,407,2018,2018,2022/01/18,2022/01/03,"","",read,"","","",1,0
41555932,"The God is Not Willing (Witness, #1)",Steven Erikson,"Erikson, Steven","","=""0765323591""","=""9780765323590""",3,4.61,Tor Books,Hardcover,496,2021,2021,2022/01/03,2020/02/24,"","",read,"","","",1,0
54841436,Te veel en nooit genoeg,Mary L. Trump,"Trump, Mary L.","","=""9401613338""","=""9789401613330""",3,3.82,Xander Uitgevers,Paperback,248,2020,2020,2020/11/10,2020/11/09,"","",read,"","","",1,0
9592,Mother Night,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut","","=""0385334141""","=""9780385334143""",5,4.23,Dial Press,Paperback,282,1999,1961,2017/06/06,2017/05/26,"","",read,"","","",3,0
54120408,Klara and the Sun,Kazuo Ishiguro,"Ishiguro, Kazuo","","=""059331817X""","=""9780593318171""",5,3.74,Alfred A. Knopf,Hardcover,303,2021,2021,2021/12/23,2021/12/03,"","",read,"","","",1,0
52694527,"The Shadow of the Gods (The Bloodsworn Saga, #1)",John Gwynne,"Gwynne, John","","=""0356514188""","=""9780356514185""",0,4.23,Orbit,Hardcover,480,2021,2021,"",2021/12/12,to-read,to-read (#88),to-read,"","","",0,0
13573235,Building Stories,Chris Ware,"Ware, Chris","","=""0375424334""","=""9780375424335""",4,4.32,Pantheon,Hardcover,260,2012,2012,2021/08/27,2021/08/27,"","",read,"","","",1,0
29981,The Island of Dr. Moreau,H.G. Wells,"Wells, H.G.",Alan Lightman,"=""0553214322""","=""9780553214321""",3,3.73,Bantam Classic & Loveswept,Unknown Binding,160,1999,1896,2021/11/20,2021/11/08,"","",read,"","","",1,0
30593,Pnin,Vladimir Nabokov,"Nabokov, Vladimir",David Lodge,"=""1400041988""","=""9781400041985""",4,3.89,Everyman's Library,Hardcover,184,2004,1957,"",2015/12/04,"","",read,"","","",3,0
55529461,Breaking Things at Work: The Luddites Are Right About Why You Hate Your Job,Gavin Mueller,"Mueller, Gavin","","=""1786636778""","=""9781786636775""",3,3.97,Verso,Paperback,176,2021,"",2021/11/08,2021/11/01,"","",read,"","","",1,0
4982,The Sirens of Titan,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",Chris     Moore,"=""""","=""""",3,4.15,Gollancz,Paperback,224,1999,1959,2021/11/01,2021/10/21,"","",read,"","","",1,0
