Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
744033,Knielen op een bed violen,Jan Siebelink,"Siebelink, Jan",,"=""9023416651""","=""9789023416654""",4,3.58,De Bezige Bij,Paperback,446,2006,2005,,2014/05/07,,,read,,,,1,0
1761340,De thuiskomst,Anna Enquist,"Enquist, Anna",,"=""9029562587""","=""9789029562584""",2,3.84,De Arbeiderspers,Hardcover,415,2005,2005,,2014/05/07,,,read,,,,1,0
14743,The God Delusion,Richard Dawkins,"Dawkins, Richard",,"=""0618680004""","=""9780618680009""",0,3.90,Houghton Mifflin Co.,Hardcover,374,2006,2006,,2014/05/07,to-read,to-read (#39),to-read,,,,0,0
876024,Of Blood and Hope,Samuel Pisar,"Pisar, Samuel",,"=""0316709018""","=""9780316709019""",0,3.89,-,Hardcover,311,1980,1979,,2014/05/07,to-read,to-read (#38),to-read,,,,0,0
130440,Doctor Zhivago,Boris Pasternak,"Pasternak, Boris","John Bayley, Max Hayward, Manya Harari","=""0679774386""","=""9780679774389""",0,4.01,Pantheon,Paperback,592,1997,1957,,2014/05/07,to-read,to-read (#37),to-read,,,,0,0
579118,Een kleine geschiedenis van Amsterdam,Geert Mak,"Mak, Geert",,"=""9045012324""","=""9789045012322""",3,3.89,Atlas,Paperback,446,2005,1994,,2014/05/07,,,read,,,,1,0
33600,Shantaram,Gregory David Roberts,"Roberts, Gregory David",,"=""192076920X""","=""9781920769208""",5,4.27,Scribe,Paperback,936,2004,2003,,2014/05/07,,,read,,,,1,0
744031,De herfst zal schitterend zijn,Jan Siebelink,"Siebelink, Jan",,"=""9029010231""","=""9789029010238""",0,2.99,Meulenhoff Amsterdam,paperback,299,1980,1980,,2014/05/07,to-read,to-read (#36),to-read,,,,0,0
11588,"The Shining (The Shining, #1)",Stephen         King,"King, Stephen",,"=""0450040186""","=""9780450040184""",3,4.27,New English Library (Hodder & Stoughton) ,Paperback,497,1980,1977,,2014/05/07,,,read,,,,1,0
960,"Angels & Demons (Robert Langdon, #1)",Dan       Brown,"Brown, Dan",,"=""1416524797""","=""9781416524793""",2,3.94,Pocket Books,Paperback,736,2006,2000,,2014/05/07,,,read,,,,1,0
968,"The Da Vinci Code (Robert Langdon, #2)",Dan       Brown,"Brown, Dan",,"=""""","=""""",3,3.92,Anchor,Paperback,489,2006,2003,,2014/05/07,,,read,,,,1,0
68591,Brida,Paulo Coelho,"Coelho, Paulo",,"=""9504915248""","=""9789504915249""",2,3.50,Planeta,Paperback,264,2006,1990,,2014/05/07,,,read,,,,1,0
816720,The Witch of Portobello,Paulo Coelho,"Coelho, Paulo",,"=""0007251866""","=""9780007251865""",3,3.56,,Hardcover,320,2007,2006,,2014/05/07,,,read,,,,1,0
8372988,De nacht van de schreeuw,Marjon van Royen,"Royen, Marjon van",,"=""""","=""""",0,4.11,,,,,,,2014/05/07,to-read,to-read (#35),to-read,,,,0,0
1761217,Ierse nachten,Simon Vestdijk,"Vestdijk, Simon",,"=""9025348874""","=""9789025348878""",0,3.49,Athenaeum-Polak & Van Gennep,Hardcover,286,2007,1946,,2014/05/07,to-read,to-read (#34),to-read,,,,0,0
3334839,Het woeden der gehele wereld,Maarten 't Hart,"Hart, Maarten 't",,"=""9029520310""","=""9789029520317""",0,3.82,De Arbeiderspers,Paperback,282,1993,1993,,2014/05/07,to-read,to-read (#33),to-read,,,,0,0
149196,Eva Luna,Isabel Allende,"Allende, Isabel",,"=""0553280589""","=""9780553280586""",0,4.00,Bantam,Mass Market Paperback,307,1989,1987,,2014/05/07,to-read,to-read (#32),to-read,,,,0,0
6492434,Kijk niet achterom,Karin Fossum,"Fossum, Karin",Annemarie Smit,"=""9076341869""","=""9789076341866""",0,3.79,Anthos,Paperback,312,2004,2004,,2014/05/07,to-read,to-read (#31),to-read,,,,0,0
12764,The Death of Artemio Cruz,Carlos Fuentes,"Fuentes, Carlos",Alfred J. MacAdam,"=""0374522839""","=""9780374522834""",4,3.86,"Farrar, Straus and Giroux",Paperback,307,1991,1962,,2014/05/07,,,read,,,,1,0
1845,Into the Wild,Jon Krakauer,"Krakauer, Jon",,"=""0385486804""","=""9780385486804""",3,4.01,Anchor Books,Paperback,207,1997,1996,,2014/05/07,,,read,,,,1,0
27712,The Neverending Story,Michael Ende,"Ende, Michael",Ralph Manheim,"=""0525457585""","=""9780525457589""",5,4.18,Dutton Children's Books,Hardcover,396,1997,1979,,2014/05/07,,,read,,,,1,0
27,Neither Here nor There: Travels in Europe,Bill Bryson,"Bryson, Bill",,"=""0380713802""","=""9780380713806""",0,3.86,William Morrow Paperbacks,Paperback,254,1993,1991,,2014/05/07,to-read,to-read (#30),to-read,,,,0,0
17333230,The Luminaries,Eleanor Catton,"Catton, Eleanor",,"=""0316074314""","=""9780316074315""",0,3.75,"Little, Brown and Company",Hardcover,848,2013,2013,,2014/05/06,to-read,to-read (#29),to-read,,,,0,0
1006061,Ex-drummer,Herman Brusselmans,"Brusselmans, Herman",,"=""9053332561""","=""9789053332566""",0,3.25,Prometheus,Paperback,176,1994,1994,,2014/05/04,to-read,to-read (#28),to-read,,,,0,0
1029082,De donkere kamer van Damokles,Willem Frederik Hermans,"Hermans, Willem Frederik",,"=""9028204652""","=""9789028204652""",5,3.80,Van Oorschot,Hardcover,335,1990,1958,2014/03/31,2014/02/11,,,read,,,,1,0
485894,The Metamorphosis,Franz Kafka,"Kafka, Franz",Stanley Corngold,"=""""","=""""",0,3.88,Bantam Classics,Paperback,201,1972,1915,,2014/03/24,to-read,to-read (#27),to-read,,,,0,0
23422,The Art of Travel,Alain de Botton,"Botton, Alain de",,"=""0375725342""","=""9780375725340""",0,3.83,Vintage,Paperback,272,2004,2002,,2014/02/27,to-read,to-read (#26),to-read,,,,0,0
23426,On Love,Alain de Botton,"Botton, Alain de",,"=""0802142400""","=""9780802142405""",0,3.97,Grove Press,Paperback,194,2006,1993,,2014/02/27,to-read,to-read (#25),to-read,,,,0,0
326280,"Max Havelaar, or the Coffee Auctions of the Dutch Trading Company",Multatuli,"Multatuli, Multatuli","Roy Edwards, R.P. Meijer","=""0140445161""","=""9780140445169""",0,3.52,Penguin Classics,Paperback,352,1995,1860,,2014/02/27,to-read,to-read (#24),to-read,,,,0,0
6192,Disgrace,J.M. Coetzee,"Coetzee, J.M.",,"=""0143036378""","=""9780143036371""",0,3.85,Penguin Books,Paperback,220,2005,1999,,2014/02/27,to-read,to-read (#22),to-read,,,,0,0
22628,The Perks of Being a Wallflower,Stephen Chbosky,"Chbosky, Stephen",,"=""""","=""""",0,4.23,MTV Books/Pocket Books,Paperback,213,1999,1999,,2014/02/27,to-read,to-read (#21),to-read,,,,0,0
227711,I Know This Much Is True,Wally Lamb,"Lamb, Wally",,"=""0060987561""","=""9780060987565""",0,4.21,HarpPeren,Paperback,897,1999,1998,,2014/02/27,to-read,to-read (#20),to-read,,,,0,0
7745,Fear and Loathing in Las Vegas,Hunter S. Thompson,"Thompson, Hunter S.",Ralph Steadman,"=""0679785892""","=""9780679785897""",0,4.07,Vintage Books,Paperback,204,1998,1971,,2014/02/27,to-read,to-read (#19),to-read,,,,0,0
252577,"Angela’s Ashes (Frank McCourt, #1)",frank-mccourt,"frank-mccourt, frank-mccourt",,"=""0007205236""","=""9780007205233""",0,4.15,Harper Perennial,Paperback,452,2005,1996,,2014/02/27,to-read,to-read (#18),to-read,,,,0,0
70401,On the Road,Jack Kerouac,"Kerouac, Jack",,"=""0140042598""","=""9780140042597""",0,3.61,Penguin Books,Paperback,307,1976,1957,,2014/02/27,to-read,to-read (#17),to-read,,,,0,0
11486,The Color Purple,Alice Walker,"Walker, Alice",,"=""""","=""""",5,4.27,Pocket,Paperback,295,2004,1982,,2014/02/27,,,read,,,,1,0
168642,In Cold Blood,Truman Capote,"Capote, Truman",,"=""0679745580""","=""9780679745587""",0,4.09,Vintage,Paperback,343,1994,1959,,2014/02/27,to-read,to-read (#16),to-read,,,,0,0
6514,The Bell Jar,Sylvia Plath,"Plath, Sylvia",,"=""""","=""""",0,4.06,Harper Perennial Modern Classics,Paperback,294,2006,1963,,2014/02/27,to-read,to-read (#15),to-read,,,,0,0
5107,The Catcher in the Rye,J.D. Salinger,"Salinger, J.D.",,"=""0316769177""","=""9780316769174""",0,3.80,Back Bay Books,Paperback,277,2001,1951,,2014/02/27,to-read,to-read (#14),to-read,,,,0,0
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""""","=""""",0,4.26,Harper Perennial Modern Classics ,Paperback,323,2006,1960,,2014/02/27,to-read,to-read (#13),to-read,,,,0,0
6124621,Nader tot U,Gerard Reve,"Reve, Gerard",,"=""""","=""""",0,3.80,G.A. Van Oorschot Amsterdam,Paperback,166,1966,1966,,2014/02/22,to-read,to-read (#12),to-read,,,,0,0
1380834,De avonden,Gerard Reve,"Reve, Gerard",Gerard Kornelis van het Reve,"=""""","=""""",4,3.49,De Bezige Bij,Paperback,191,1997,1947,2014/02/22,2014/02/11,,,read,,,,1,0
773338,Eric in the Land of the Insects,Godfried Bomans,"Bomans, Godfried","Regina Louise Kornblith, Mark Richardson","=""0395652316""","=""9780395652312""",0,3.61,Houghton Mifflin,Hardcover,196,1994,1940,,2014/02/22,to-read,to-read (#11),to-read,,,,0,0
88413,De ontdekking van de hemel,Harry Mulisch,"Mulisch, Harry",,"=""9023461231""","=""9789023461234""",0,4.17,De Bezige Bij,Hardcover,905,1992,1992,,2014/02/22,to-read,to-read (#11),to-read,,,,0,0
466518,Nooit meer slapen,Willem Frederik Hermans,"Hermans, Willem Frederik",,"=""9023401735""","=""9789023401735""",4,3.86,De Bezige Bij,Paperback,251,1974,1966,,2014/02/11,,,read,,,,1,0
1877062,Het huis van de moskee,Kader Abdolah,"Abdolah, Kader",,"=""9044507680""","=""9789044507683""",0,4.12,De Geus,Hardcover,412,2005,2005,,2014/02/22,to-read,to-read (#9),to-read,,,,0,0
1076175,Hersenschimmen,J. Bernlef,"Bernlef, J.",,"=""9021451816""","=""9789021451817""",5,3.89,Querido,Hardcover,160,1985,1984,,2014/02/22,,,read,,,,1,0
1683301,Publieke werken,Thomas Rosenboom,"Rosenboom, Thomas",,"=""902147977X""","=""9789021479774""",0,3.81,Querido,Hardcover,488,1999,1999,,2014/02/22,to-read,to-read (#8),to-read,,,,0,0
7905092,Freedom,Jonathan Franzen,"Franzen, Jonathan",,"=""0374158460""","=""9780374158460""",0,3.79,"Farrar, Straus and Giroux",Hardcover,562,2010,2010,,2014/02/12,to-read,to-read (#6),to-read,,,,0,0
16033842,"La Vérité sur l'Affaire Harry Quebert (Marcus Goldman, #1)",Joël Dicker,"Dicker, Joël",,"=""2877068161""","=""9782877068161""",0,4.19,De Fallois,Paperback,863,2012,2012,,2014/02/12,to-read,to-read (#5),to-read,,,,0,0
11297,Norwegian Wood,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0375704027""","=""9780375704024""",4,4.01,Vintage Books,Paperback,296,2000,1987,,2014/02/11,to-read,to-read (#4),to-read,,,,0,0
1431,Veronika Decides to Die,Paulo Coelho,"Coelho, Paulo",Margaret Jull Costa,"=""""","=""""",2,3.73,Harper Perennial,Paperback,285,2006,1998,,2014/02/07,,,read,,,,1,0
4588,Extremely Loud & Incredibly Close,Jonathan Safran Foer,"Foer, Jonathan Safran",,"=""0618711651""","=""9780618711659""",3,3.97,Mariner Books Classics,Paperback,326,2006,2005,,2014/02/11,,,read,,,,1,0
12758317,In One Person,John Irving,"Irving, John",,"=""1451664125""","=""9781451664126""",3,3.70,Simon & Schuster,Hardcover,425,2012,2012,,2014/02/07,,,read,,,,1,0
3869,A Brief History of Time,Stephen Hawking,"Hawking, Stephen",,"=""0553380168""","=""9780553380163""",4,4.21,Bantam Books,Paperback,226,1998,1988,,2014/02/11,,,read,,,,1,0
6604712,Eating Animals,Jonathan Safran Foer,"Foer, Jonathan Safran",,"=""0316069906""","=""9780316069908""",2,4.21,"Little, Brown and Company",Hardcover,341,2009,2009,,2014/02/11,,,read,,,,1,0
6066864,Tirza,Arnon Grunberg,"Grunberg, Arnon",,"=""9038827261""","=""9789038827261""",0,3.60,Nijgh & Van Ditmar,Paperback,430,2006,2006,,2014/02/11,to-read,to-read (#3),to-read,,,,0,0
11465053,Tonio: een requiemroman,A.F.Th. van der Heijden,"Heijden, A.F.Th. van der",,"=""9023465725""","=""9789023465720""",0,3.91,De Bezige Bij,Hardcover,635,2011,2011,,2014/02/11,to-read,to-read (#2),to-read,,,,0,0
256566,Everything is Illuminated,Jonathan Safran Foer,"Foer, Jonathan Safran",,"=""0060529709""","=""9780060529703""",5,3.89,Harper Perennial,Paperback,276,2003,2002,,2014/02/11,,,read,,,,1,0
7620956,Een landingspoging op Newfoundland,Willem Frederik Hermans,"Hermans, Willem Frederik",,"=""""","=""9789028242500""",0,3.69,Van Oorschot,Hardcover,192,2008,1957,,2014/02/11,to-read,to-read (#1),to-read,,,,0,0
16061061,Dit zijn de namen,Tommy Wieringa,"Wieringa, Tommy",,"=""9023472691""","=""9789023472698""",4,3.57,De Bezige Bij,Paperback,303,2012,2012,,2014/02/07,,,read,,,,1,0
6892870,"The Girl Who Kicked the Hornet’s Nest (Millennium, #3)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""030726999X""","=""9780307269997""",4,4.24,Knopf,Hardcover,566,2010,2007,,2014/02/07,,,read,,,,1,0
5060378,"The Girl Who Played with Fire (Millennium, #2)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""0307269981""","=""9780307269980""",4,4.25,Alfred A. Knopf,Hardcover,503,2009,2006,,2014/02/07,,,read,,,,1,0
2429135,"The Girl with the Dragon Tattoo (Millennium, #1)",Stieg Larsson,"Larsson, Stieg",Reg Keeland,"=""0670069019""","=""9780670069019""",4,4.17,Viking Canada,Hardcover,480,2008,2005,,2014/02/07,,,read,,,,1,0
472331,Watchmen,Alan             Moore,"Moore, Alan","Dave Gibbons, John    Higgins","=""0930289234""","=""9780930289232""",5,4.38,DC Comics,Paperback,416,2005,1987,,2014/02/07,,,read,,,,1,0
2775355,Het derde huwelijk,Tom Lanoye,"Lanoye, Tom",,"=""9044608134""","=""9789044608137""",2,3.39,Prometheus,Hardcover,337,2006,2006,,2014/02/07,,,read,,,,1,0
865,The Alchemist,Paulo Coelho,"Coelho, Paulo",Alan R. Clarke,"=""0061122416""","=""9780061122415""",3,3.91,HarperCollins,Paperback,197,1993,1988,,2014/02/07,,,read,,,,1,0
4004,The Pilgrimage,Paulo Coelho,"Coelho, Paulo",Alan R. Clarke,"=""0722534876""","=""9780722534878""",2,3.65,Thorsons,Paperback,226,1997,1987,,2014/02/07,,,read,,,,1,0
9717,The Unbearable Lightness of Being,Milan Kundera,"Kundera, Milan","Michael Henry Heim, Richmond Hoxie","=""0571224385""","=""9780571224388""",5,4.11,Harper Perennial,Paperback,314,2009,1984,,2014/02/07,,,read,,,,1,0
7069,The World According to Garp,John Irving,"Irving, John",,"=""0345915593""","=""9780345915597""",4,4.10,Ballantine Books,Hardcover,610,1999,1978,,2014/02/07,,,read,,,,1,0
4687,The Cider House Rules,John Irving,"Irving, John",,"=""0786226749""","=""9780786226740""",5,4.16,Thorndike Press,Hardcover,1064,2000,1985,,2014/02/07,,,read,,,,1,0
166997,Stoner,John  Williams,"Williams, John",John McGahern,"=""1590171993""","=""9781590171998""",5,4.34,New York Review Books,Paperback,292,2006,1965,,2014/02/07,,,read,,,,1,0
